               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 152,            0.030069,            0.032991,           0.0050476,             0.92061,             0.90863,             0.95584,             0.74149,            0.025898,            0.018433,           0.0020736,            0.005017,            0.005017,            0.005017
                 153,            0.030148,            0.038123,           0.0048731,             0.93286,             0.91368,             0.96004,              0.7393,            0.025734,            0.018437,           0.0020451,            0.004984,            0.004984,            0.004984
                 154,            0.030469,            0.036568,           0.0043686,             0.93807,             0.91142,             0.96553,              0.7378,            0.025654,            0.018422,            0.002038,            0.004951,            0.004951,            0.004951
                 155,            0.029364,            0.032778,           0.0039514,             0.92229,             0.92171,             0.96717,             0.74953,            0.025437,             0.01848,           0.0020566,            0.004918,            0.004918,            0.004918
                 156,            0.029554,            0.035268,           0.0046857,             0.91219,             0.94315,             0.96845,              0.7517,             0.02552,            0.018436,           0.0020627,            0.004885,            0.004885,            0.004885
                 157,            0.030549,             0.03523,           0.0051121,             0.93223,             0.92928,             0.96846,             0.74564,             0.02629,            0.018692,           0.0020694,            0.004852,            0.004852,            0.004852
                 158,            0.031596,            0.035532,           0.0041277,             0.94179,             0.92059,             0.96395,             0.76009,            0.025188,            0.018323,           0.0020648,            0.004819,            0.004819,            0.004819
                 159,            0.031228,            0.032366,           0.0045953,             0.94206,             0.91743,             0.96386,             0.76718,            0.025612,            0.018335,           0.0020528,            0.004786,            0.004786,            0.004786
                 160,            0.030691,            0.038856,           0.0043961,             0.94787,             0.91601,             0.96474,             0.75129,            0.025456,            0.018321,           0.0020403,            0.004753,            0.004753,            0.004753
                 161,            0.032199,              0.0333,           0.0045669,             0.94548,              0.9244,                0.97,             0.75893,            0.025703,            0.018445,           0.0020392,             0.00472,             0.00472,             0.00472
                 162,            0.030103,            0.033605,           0.0048789,             0.93744,             0.92101,             0.96807,             0.74734,            0.026224,            0.018428,           0.0020301,            0.004687,            0.004687,            0.004687
                 163,            0.032279,             0.03733,           0.0046024,             0.93267,             0.92051,              0.9684,             0.75309,             0.02623,            0.018414,           0.0020339,            0.004654,            0.004654,            0.004654
                 164,            0.030594,            0.037951,            0.004695,             0.92589,              0.9303,             0.96814,             0.75927,            0.025224,            0.018088,           0.0020204,            0.004621,            0.004621,            0.004621
                 165,            0.029182,            0.032394,           0.0047508,             0.91167,             0.93075,             0.96748,             0.75547,            0.025334,            0.017982,           0.0020193,            0.004588,            0.004588,            0.004588
                 166,            0.030826,            0.034092,           0.0045983,             0.91645,             0.93991,             0.97008,             0.76342,            0.025207,            0.018048,             0.00202,            0.004555,            0.004555,            0.004555
                 167,            0.030469,             0.03368,           0.0041766,             0.91367,             0.94375,             0.96987,             0.77075,            0.025381,            0.018042,           0.0020127,            0.004522,            0.004522,            0.004522
                 168,            0.030281,             0.03257,           0.0049138,             0.92695,             0.93001,             0.97035,             0.76867,            0.024341,            0.017826,           0.0020024,            0.004489,            0.004489,            0.004489
                 169,            0.030543,            0.035213,           0.0047947,             0.91197,             0.94502,             0.96406,             0.77513,            0.023944,            0.017668,           0.0019707,            0.004456,            0.004456,            0.004456
                 170,            0.029156,            0.035598,           0.0044765,             0.91972,             0.94143,             0.96589,             0.76883,            0.023751,             0.01761,           0.0019416,            0.004423,            0.004423,            0.004423
                 171,            0.029822,            0.032891,           0.0045224,             0.91643,             0.93932,             0.96635,              0.7593,            0.024457,            0.017772,            0.001907,             0.00439,             0.00439,             0.00439
                 172,            0.031213,            0.033473,           0.0050064,             0.90973,             0.94531,             0.97048,             0.77758,            0.024157,            0.017651,           0.0019208,            0.004357,            0.004357,            0.004357
                 173,            0.031546,            0.034951,           0.0045146,             0.91034,             0.95009,             0.97122,             0.77496,            0.024357,            0.017804,            0.001939,            0.004324,            0.004324,            0.004324
                 174,             0.03064,             0.03306,           0.0041907,             0.89782,             0.94792,             0.96553,             0.76978,            0.024606,            0.017809,           0.0019541,            0.004291,            0.004291,            0.004291
                 175,            0.030309,            0.030541,           0.0044105,             0.88871,             0.95103,             0.96752,             0.77912,            0.024427,            0.017715,           0.0019525,            0.004258,            0.004258,            0.004258
                 176,            0.030994,            0.036845,           0.0045223,             0.89434,             0.93989,             0.96799,             0.77437,             0.02435,            0.017782,           0.0019428,            0.004225,            0.004225,            0.004225
                 177,            0.032149,            0.034029,           0.0045175,             0.92385,             0.92244,             0.96638,             0.77302,            0.024598,            0.017857,            0.001939,            0.004192,            0.004192,            0.004192
                 178,            0.029892,             0.03415,           0.0042478,             0.92762,              0.9215,             0.96891,             0.78187,            0.024474,            0.017696,           0.0019372,            0.004159,            0.004159,            0.004159
                 179,            0.030025,             0.03519,           0.0045221,             0.94324,             0.90933,             0.96872,             0.78253,            0.024553,            0.017674,           0.0019284,            0.004126,            0.004126,            0.004126
                 180,            0.029905,            0.034445,           0.0045124,             0.93744,             0.90817,             0.96669,             0.77514,            0.024317,            0.017621,           0.0019295,            0.004093,            0.004093,            0.004093
                 181,            0.029478,            0.032556,           0.0044737,             0.93832,             0.90237,             0.96629,              0.7789,            0.024231,            0.017437,           0.0019223,             0.00406,             0.00406,             0.00406
                 182,             0.03187,            0.037076,           0.0053223,              0.9461,             0.90933,             0.96833,             0.77876,            0.023577,            0.017263,           0.0019178,            0.004027,            0.004027,            0.004027
                 183,            0.029658,            0.032421,           0.0042226,             0.94483,             0.91106,             0.96838,             0.77891,            0.024291,            0.017437,           0.0019081,            0.003994,            0.003994,            0.003994
                 184,            0.030851,            0.031045,           0.0041748,             0.94933,              0.9101,             0.96839,             0.78413,            0.023745,            0.017202,           0.0019091,            0.003961,            0.003961,            0.003961
                 185,            0.029495,            0.034168,           0.0042682,             0.95039,             0.90726,             0.96681,             0.78167,            0.023659,            0.017168,           0.0019037,            0.003928,            0.003928,            0.003928
                 186,            0.030597,            0.031573,           0.0043927,              0.9449,             0.91543,             0.96725,             0.78906,            0.023875,            0.017162,           0.0018845,            0.003895,            0.003895,            0.003895
                 187,             0.02805,             0.03448,           0.0042809,             0.94326,             0.91786,             0.97094,             0.77899,            0.023799,            0.017273,           0.0018809,            0.003862,            0.003862,            0.003862
                 188,            0.029411,             0.03418,           0.0048959,             0.94231,             0.91657,             0.97163,             0.78554,            0.023467,            0.017151,            0.001877,            0.003829,            0.003829,            0.003829
                 189,            0.030275,            0.033525,           0.0039815,             0.93672,             0.91814,             0.97009,             0.79061,            0.023251,            0.016923,           0.0018749,            0.003796,            0.003796,            0.003796
                 190,            0.029658,            0.034454,           0.0044961,             0.93362,             0.92189,             0.97004,             0.78623,            0.023534,             0.01701,           0.0018853,            0.003763,            0.003763,            0.003763
                 191,            0.029605,            0.032389,           0.0041786,             0.94077,              0.9156,             0.96859,             0.78345,            0.023282,            0.016974,           0.0018885,             0.00373,             0.00373,             0.00373
                 192,            0.028475,            0.028645,           0.0042739,             0.94408,             0.91399,             0.96952,             0.78869,            0.023271,             0.01694,            0.001894,            0.003697,            0.003697,            0.003697
                 193,            0.028339,            0.034733,           0.0037095,             0.94448,             0.91891,             0.97031,             0.78899,             0.02314,            0.016722,           0.0019016,            0.003664,            0.003664,            0.003664
                 194,            0.028373,            0.035609,           0.0045566,             0.94847,             0.91952,             0.97024,             0.79186,            0.023156,            0.016726,           0.0019011,            0.003631,            0.003631,            0.003631
                 195,             0.02856,            0.030136,           0.0039991,             0.95198,             0.91623,             0.96883,             0.79427,            0.023313,            0.016794,           0.0018957,            0.003598,            0.003598,            0.003598
                 196,            0.028651,            0.032052,           0.0044942,             0.95153,             0.91225,             0.96842,              0.7977,            0.022962,            0.016871,           0.0018891,            0.003565,            0.003565,            0.003565
                 197,            0.029885,             0.03305,           0.0044429,             0.94927,             0.92036,             0.96987,             0.79358,            0.022923,             0.01686,           0.0018959,            0.003532,            0.003532,            0.003532
                 198,            0.028673,            0.031327,            0.003906,             0.95495,             0.92124,             0.97074,             0.79658,            0.023018,            0.016863,           0.0018805,            0.003499,            0.003499,            0.003499
                 199,            0.029933,            0.034522,           0.0044828,             0.95566,             0.92007,             0.96922,             0.79136,            0.022903,             0.01688,            0.001867,            0.003466,            0.003466,            0.003466
                 200,            0.025742,            0.031676,           0.0038189,              0.9509,             0.91794,             0.97093,             0.79727,            0.022907,            0.016899,           0.0018582,            0.003433,            0.003433,            0.003433
                 201,            0.030359,             0.03446,           0.0043734,             0.95328,             0.91857,             0.97027,             0.79412,            0.022839,            0.016903,           0.0018358,              0.0034,              0.0034,              0.0034
                 202,            0.028782,            0.032169,            0.004041,             0.95199,             0.91817,             0.96725,             0.78773,            0.022732,              0.0168,           0.0018285,            0.003367,            0.003367,            0.003367
                 203,            0.028711,            0.031134,            0.003906,             0.94994,             0.91896,             0.96741,             0.79136,            0.022479,            0.016731,           0.0018105,            0.003334,            0.003334,            0.003334
                 204,            0.028787,            0.032637,           0.0042463,             0.94996,             0.91636,             0.96834,             0.78498,            0.022731,            0.016851,           0.0017959,            0.003301,            0.003301,            0.003301
                 205,            0.029166,            0.032375,           0.0040235,              0.9461,              0.9132,             0.96812,             0.78514,            0.022802,            0.016682,           0.0017817,            0.003268,            0.003268,            0.003268
                 206,            0.027293,            0.032982,           0.0038742,             0.95245,             0.92152,             0.97317,             0.79303,            0.022598,            0.016613,           0.0017604,            0.003235,            0.003235,            0.003235
                 207,            0.029155,            0.032529,           0.0039791,             0.95174,             0.92408,             0.97004,             0.79256,            0.022306,            0.016509,           0.0017464,            0.003202,            0.003202,            0.003202
                 208,            0.028012,            0.029568,           0.0043398,             0.94966,             0.92683,             0.97108,             0.80021,            0.022138,            0.016365,           0.0017419,            0.003169,            0.003169,            0.003169
                 209,            0.027789,            0.033665,           0.0040476,             0.94684,             0.92479,             0.97111,             0.79612,              0.0223,            0.016595,           0.0017518,            0.003136,            0.003136,            0.003136
                 210,            0.029362,             0.03178,            0.004349,             0.94394,             0.92259,             0.97123,              0.8037,            0.022355,            0.016532,           0.0017467,            0.003103,            0.003103,            0.003103
                 211,             0.02652,            0.027206,           0.0038261,             0.94467,             0.92413,             0.97138,             0.79149,            0.022421,            0.016452,           0.0017372,             0.00307,             0.00307,             0.00307
                 212,            0.028438,            0.031018,           0.0039568,             0.94413,             0.91936,             0.96707,             0.78596,            0.022438,            0.016359,           0.0017341,            0.003037,            0.003037,            0.003037
                 213,            0.028266,             0.03061,            0.003953,             0.94844,             0.92328,             0.96815,             0.78885,            0.022321,            0.016253,           0.0017323,            0.003004,            0.003004,            0.003004
                 214,            0.028715,            0.032838,           0.0041537,             0.94782,             0.92192,             0.96787,             0.78624,            0.022455,            0.016262,           0.0017219,            0.002971,            0.002971,            0.002971
                 215,            0.028179,            0.030588,           0.0049445,             0.94942,             0.92204,             0.96775,             0.79876,            0.021957,            0.016106,           0.0017148,            0.002938,            0.002938,            0.002938
                 216,            0.027087,            0.032502,           0.0039986,             0.94794,             0.92403,             0.96863,             0.80114,            0.021858,            0.016024,           0.0017073,            0.002905,            0.002905,            0.002905
                 217,            0.027044,            0.032265,           0.0041893,             0.94667,             0.92296,             0.96851,             0.79712,            0.022099,            0.016092,           0.0017033,            0.002872,            0.002872,            0.002872
                 218,             0.02736,            0.034893,           0.0039056,             0.94441,             0.92198,             0.96865,             0.79822,            0.022181,            0.016056,           0.0016972,            0.002839,            0.002839,            0.002839
                 219,            0.027723,            0.030869,           0.0038204,             0.94159,             0.92099,             0.96862,             0.79638,             0.02238,            0.016058,           0.0016932,            0.002806,            0.002806,            0.002806
                 220,            0.026772,            0.030367,           0.0037694,             0.94075,             0.92096,             0.97144,             0.79781,            0.022425,            0.016068,           0.0016938,            0.002773,            0.002773,            0.002773
                 221,            0.026092,            0.028113,           0.0038655,             0.94403,             0.92195,             0.96906,             0.80773,            0.021724,            0.015799,           0.0016902,             0.00274,             0.00274,             0.00274
                 222,            0.027814,            0.031683,            0.004007,              0.9503,             0.92084,              0.9683,             0.80856,            0.021412,             0.01579,           0.0016795,            0.002707,            0.002707,            0.002707
                 223,            0.026435,            0.031455,           0.0041723,             0.94949,             0.92145,             0.96862,             0.80764,            0.021352,            0.015706,           0.0016736,            0.002674,            0.002674,            0.002674
                 224,            0.026664,            0.032937,           0.0036554,             0.94536,             0.92452,             0.96914,             0.80332,            0.021068,            0.015553,           0.0016619,            0.002641,            0.002641,            0.002641
                 225,            0.027233,            0.032288,           0.0039348,              0.9435,               0.927,             0.96912,             0.80127,            0.021517,             0.01572,           0.0016537,            0.002608,            0.002608,            0.002608
                 226,            0.027648,            0.033715,           0.0037803,             0.94428,             0.92443,             0.96908,             0.79896,            0.021472,            0.015697,           0.0016546,            0.002575,            0.002575,            0.002575
                 227,            0.028446,            0.033621,           0.0038701,             0.95014,             0.92808,             0.96944,             0.79575,            0.021418,            0.015668,           0.0016524,            0.002542,            0.002542,            0.002542
                 228,            0.027279,            0.030571,           0.0040871,             0.95142,             0.92726,             0.96937,              0.7956,            0.021236,            0.015661,           0.0016516,            0.002509,            0.002509,            0.002509
                 229,            0.027294,            0.030233,           0.0039107,             0.95211,             0.92598,             0.96892,             0.79944,            0.021553,            0.015756,           0.0016452,            0.002476,            0.002476,            0.002476
                 230,            0.025377,            0.031275,           0.0037343,               0.953,              0.9254,             0.97003,             0.80189,            0.021397,            0.015617,           0.0016446,            0.002443,            0.002443,            0.002443
                 231,            0.026301,             0.02775,           0.0036901,             0.95134,             0.92477,             0.97079,             0.80488,            0.021536,            0.015745,           0.0016418,             0.00241,             0.00241,             0.00241
                 232,            0.027607,            0.033465,           0.0039281,             0.94907,             0.92713,             0.96987,             0.81196,            0.021238,            0.015538,           0.0016305,            0.002377,            0.002377,            0.002377
                 233,            0.027189,            0.029896,           0.0037749,             0.94946,              0.9267,             0.96946,             0.80857,            0.021336,            0.015567,           0.0016268,            0.002344,            0.002344,            0.002344
                 234,            0.026643,             0.03172,           0.0040594,             0.94816,             0.92672,             0.96976,             0.80762,            0.021361,            0.015666,           0.0016206,            0.002311,            0.002311,            0.002311
                 235,             0.02673,            0.028288,           0.0036975,             0.94758,             0.92747,             0.97041,             0.81361,            0.021228,             0.01562,           0.0016158,            0.002278,            0.002278,            0.002278
                 236,            0.026625,            0.031457,           0.0035147,             0.94949,             0.92597,             0.97013,             0.82298,            0.020865,            0.015448,           0.0016161,            0.002245,            0.002245,            0.002245
                 237,            0.026169,            0.028276,           0.0038634,             0.94979,             0.92383,             0.96886,             0.82472,            0.020722,            0.015388,           0.0016122,            0.002212,            0.002212,            0.002212
                 238,            0.026379,            0.031256,           0.0036185,             0.94145,             0.92884,             0.97279,             0.82827,            0.020674,            0.015509,           0.0016097,            0.002179,            0.002179,            0.002179
                 239,            0.026823,            0.030965,           0.0042114,             0.94384,             0.92707,             0.97196,             0.82521,            0.020692,            0.015362,           0.0015974,            0.002146,            0.002146,            0.002146
                 240,            0.026631,            0.030765,           0.0039915,             0.94865,             0.92391,             0.97215,             0.82414,            0.020852,            0.015383,           0.0015839,            0.002113,            0.002113,            0.002113
                 241,             0.02604,            0.030811,           0.0041264,             0.94647,             0.92718,             0.97283,             0.82727,            0.020295,             0.01523,           0.0015727,             0.00208,             0.00208,             0.00208
                 242,            0.025454,            0.030623,           0.0040136,             0.94571,             0.92542,             0.97258,              0.8276,            0.020311,            0.015214,           0.0015612,            0.002047,            0.002047,            0.002047
                 243,            0.026207,            0.033544,            0.004036,             0.94672,             0.92436,             0.97173,              0.8192,            0.020495,            0.015322,           0.0015593,            0.002014,            0.002014,            0.002014
                 244,              0.0255,            0.031431,           0.0037571,             0.94755,             0.92503,             0.97245,             0.82955,            0.020241,            0.015203,            0.001552,            0.001981,            0.001981,            0.001981
                 245,            0.026753,            0.029928,           0.0039821,             0.94628,             0.92584,              0.9727,             0.82646,            0.020451,            0.015247,           0.0015507,            0.001948,            0.001948,            0.001948
                 246,            0.025182,            0.027485,           0.0034431,             0.90457,              0.9598,                0.97,              0.8194,             0.02058,            0.015278,           0.0015511,            0.001915,            0.001915,            0.001915
                 247,            0.026251,            0.029876,           0.0038311,             0.89592,             0.96098,             0.96965,              0.8213,            0.020446,            0.015244,           0.0015547,            0.001882,            0.001882,            0.001882
                 248,            0.025244,            0.028987,           0.0036832,             0.91255,             0.95904,             0.97025,             0.82299,            0.020305,            0.015226,           0.0015525,            0.001849,            0.001849,            0.001849
                 249,            0.025274,            0.029255,           0.0034095,             0.91118,             0.95885,             0.97009,             0.82268,            0.020121,            0.015205,             0.00155,            0.001816,            0.001816,            0.001816
                 250,            0.025152,            0.028355,           0.0038848,             0.90984,             0.95939,             0.96995,             0.82754,            0.020094,            0.015208,           0.0015489,            0.001783,            0.001783,            0.001783
                 251,            0.024858,            0.031442,            0.003743,             0.90416,              0.9591,             0.96955,             0.82665,            0.020126,            0.015264,            0.001547,             0.00175,             0.00175,             0.00175
                 252,            0.025328,            0.030316,           0.0037928,              0.9068,             0.95903,             0.96939,             0.82867,            0.020168,             0.01531,           0.0015436,            0.001717,            0.001717,            0.001717
                 253,            0.025815,            0.029753,            0.003321,             0.90624,             0.96113,             0.96961,             0.82715,            0.020266,            0.015348,           0.0015416,            0.001684,            0.001684,            0.001684
                 254,            0.025167,            0.025267,           0.0032411,             0.90387,             0.96079,             0.96959,             0.82665,            0.020115,            0.015258,           0.0015355,            0.001651,            0.001651,            0.001651
                 255,            0.025323,             0.02878,           0.0034663,             0.94901,             0.92239,             0.96854,             0.83009,             0.01998,            0.015211,           0.0015321,            0.001618,            0.001618,            0.001618
                 256,            0.024786,            0.028295,           0.0038979,             0.94283,             0.92934,             0.96827,             0.82771,            0.019858,            0.015194,           0.0015204,            0.001585,            0.001585,            0.001585
                 257,            0.024265,            0.027771,           0.0032725,              0.9461,             0.92687,             0.96885,             0.83394,            0.019983,            0.015176,           0.0015128,            0.001552,            0.001552,            0.001552
                 258,            0.025397,            0.027869,           0.0037203,             0.94601,             0.92699,             0.96919,              0.8318,            0.019854,            0.015106,           0.0015135,            0.001519,            0.001519,            0.001519
                 259,            0.026158,            0.028426,           0.0043009,             0.94929,             0.93109,              0.9736,              0.8309,            0.019891,            0.015092,           0.0015196,            0.001486,            0.001486,            0.001486
                 260,            0.025788,            0.031098,           0.0036948,             0.90658,             0.96642,             0.97259,             0.83322,            0.019731,               0.015,           0.0015282,            0.001453,            0.001453,            0.001453
                 261,            0.023934,             0.02759,           0.0031624,             0.90849,             0.96448,             0.97265,              0.8324,            0.019942,            0.015041,            0.001535,             0.00142,             0.00142,             0.00142
                 262,            0.023884,             0.02964,           0.0031298,             0.90824,             0.96311,             0.97242,             0.83471,            0.019616,            0.014937,           0.0015345,            0.001387,            0.001387,            0.001387
                 263,            0.024321,            0.025949,           0.0032208,             0.90921,             0.95847,             0.96859,             0.83327,            0.019669,            0.014925,           0.0015334,            0.001354,            0.001354,            0.001354
                 264,            0.022747,            0.029775,           0.0029538,             0.89946,             0.95864,             0.96863,             0.83326,            0.019573,            0.014863,           0.0015274,            0.001321,            0.001321,            0.001321
                 265,            0.025708,            0.028832,           0.0035264,             0.90069,             0.95949,             0.96829,             0.83203,            0.019557,            0.014842,           0.0015186,            0.001288,            0.001288,            0.001288
                 266,            0.025315,             0.03081,           0.0033132,             0.90487,             0.96054,             0.96929,             0.83636,            0.019462,            0.014786,           0.0015103,            0.001255,            0.001255,            0.001255
                 267,            0.024774,            0.026245,            0.003621,             0.90431,             0.96053,             0.96931,              0.8386,            0.019428,             0.01476,              0.0015,            0.001222,            0.001222,            0.001222
                 268,             0.02539,            0.026401,           0.0028722,             0.90548,             0.96128,             0.96993,             0.83741,            0.019551,            0.014782,           0.0014925,            0.001189,            0.001189,            0.001189
                 269,            0.025952,            0.031444,            0.003213,             0.90592,             0.96145,             0.96987,             0.83625,            0.019513,            0.014744,           0.0014859,            0.001156,            0.001156,            0.001156
                 270,            0.024356,            0.031262,           0.0035341,               0.945,             0.92555,             0.96898,             0.83285,            0.019858,            0.014923,           0.0014796,            0.001123,            0.001123,            0.001123
                 271,            0.023719,            0.027051,           0.0030841,             0.94577,             0.92334,             0.96927,             0.83665,            0.019427,            0.014833,           0.0014755,             0.00109,             0.00109,             0.00109
                 272,            0.023479,            0.028747,           0.0032845,             0.94523,             0.92442,             0.96968,             0.83564,            0.019371,            0.014738,           0.0014769,            0.001057,            0.001057,            0.001057
                 273,            0.024171,            0.026711,            0.003349,             0.94657,             0.92553,             0.96948,             0.84004,             0.01944,            0.014723,           0.0014774,            0.001024,            0.001024,            0.001024
                 274,            0.023924,            0.027294,           0.0032912,             0.94844,             0.92575,             0.96934,             0.83863,            0.019225,            0.014675,           0.0014746,            0.000991,            0.000991,            0.000991
                 275,            0.024176,            0.028481,           0.0031412,             0.94949,             0.92557,             0.96949,             0.84048,            0.019262,            0.014692,           0.0014687,            0.000958,            0.000958,            0.000958
                 276,            0.025288,            0.027844,           0.0032036,             0.95019,             0.92547,             0.96971,             0.84324,             0.01915,            0.014632,           0.0014662,            0.000925,            0.000925,            0.000925
                 277,             0.02295,             0.02475,           0.0035325,              0.9063,             0.96075,             0.96902,             0.84041,            0.019167,            0.014623,           0.0014639,            0.000892,            0.000892,            0.000892
                 278,            0.024009,            0.027113,           0.0033635,              0.9476,             0.92495,             0.96941,             0.84271,            0.019095,            0.014611,           0.0014598,            0.000859,            0.000859,            0.000859
                 279,            0.024322,            0.030656,            0.003363,             0.94703,              0.9258,              0.9697,             0.84342,            0.019001,            0.014534,           0.0014555,            0.000826,            0.000826,            0.000826
                 280,            0.024487,            0.027067,           0.0031444,             0.90638,             0.96176,             0.96954,             0.84051,            0.018969,            0.014501,            0.001452,            0.000793,            0.000793,            0.000793
                 281,             0.02501,            0.026871,           0.0032293,             0.90165,             0.96368,             0.96978,              0.8438,            0.018968,             0.01449,            0.001449,             0.00076,             0.00076,             0.00076
                 282,            0.023798,            0.030564,           0.0032221,             0.90678,             0.96089,             0.96922,             0.84387,            0.018944,             0.01449,           0.0014454,            0.000727,            0.000727,            0.000727
                 283,            0.025128,            0.029933,           0.0036257,             0.90878,             0.96077,             0.96912,             0.84424,            0.018888,            0.014491,           0.0014435,            0.000694,            0.000694,            0.000694
                 284,            0.025019,            0.029579,           0.0032717,             0.90642,             0.96114,             0.96918,             0.84224,            0.018946,            0.014489,           0.0014441,            0.000661,            0.000661,            0.000661
                 285,            0.024292,            0.028244,           0.0035899,             0.90762,             0.96182,             0.96924,             0.84435,            0.018848,            0.014412,           0.0014426,            0.000628,            0.000628,            0.000628
                 286,            0.023639,            0.028566,           0.0030997,             0.90447,             0.96211,             0.96915,             0.84379,            0.018757,             0.01436,           0.0014428,            0.000595,            0.000595,            0.000595
                 287,            0.023015,            0.026657,           0.0034875,             0.90554,             0.96136,             0.96901,             0.84439,             0.01879,            0.014345,            0.001442,            0.000562,            0.000562,            0.000562
                 288,            0.024122,            0.031129,           0.0029141,             0.90444,             0.96095,             0.96823,             0.84463,            0.018699,            0.014291,           0.0014409,            0.000529,            0.000529,            0.000529
                 289,            0.023675,            0.030267,           0.0031474,             0.90635,             0.96064,             0.96844,             0.84468,            0.018711,            0.014263,           0.0014369,            0.000496,            0.000496,            0.000496
                 290,            0.023562,             0.02908,           0.0033885,              0.9065,             0.95971,             0.96847,             0.84803,            0.018741,            0.014242,           0.0014341,            0.000463,            0.000463,            0.000463
                 291,            0.024531,             0.02911,           0.0032401,             0.90587,             0.95972,             0.96868,              0.8488,            0.018663,            0.014217,           0.0014318,             0.00043,             0.00043,             0.00043
                 292,            0.023359,            0.027205,           0.0040899,             0.90548,             0.95989,             0.96856,             0.85359,            0.018615,            0.014184,           0.0014294,            0.000397,            0.000397,            0.000397
                 293,            0.025047,            0.031224,           0.0029086,             0.90446,             0.95993,             0.96833,             0.85359,            0.018603,            0.014155,           0.0014279,            0.000364,            0.000364,            0.000364
                 294,            0.024349,            0.029797,           0.0030603,             0.90602,             0.95966,             0.96879,             0.85239,            0.018651,            0.014129,           0.0014274,            0.000331,            0.000331,            0.000331
                 295,            0.023121,            0.027107,           0.0039047,             0.90642,             0.95992,              0.9694,             0.84929,            0.018649,            0.014132,            0.001426,            0.000298,            0.000298,            0.000298
                 296,            0.024446,            0.028983,           0.0031421,             0.90699,             0.95989,             0.96926,             0.85089,            0.018556,            0.014097,           0.0014247,            0.000265,            0.000265,            0.000265
                 297,            0.022977,            0.026585,           0.0031256,             0.90809,             0.95991,              0.9696,              0.8527,            0.018517,            0.014107,           0.0014233,            0.000232,            0.000232,            0.000232
                 298,            0.024633,            0.028149,           0.0035907,             0.90734,             0.95999,             0.96937,             0.85309,            0.018488,            0.014112,           0.0014232,            0.000199,            0.000199,            0.000199
                 299,             0.02466,             0.02932,           0.0030788,             0.90693,             0.96058,             0.96923,             0.85297,            0.018491,            0.014129,           0.0014233,            0.000166,            0.000166,            0.000166
