               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  34,            0.032039,            0.037991,           0.0056303,               0.908,             0.90965,             0.94764,             0.71891,            0.029313,             0.01853,           0.0024183,            0.008911,            0.008911,            0.008911
                  35,            0.033126,            0.032793,           0.0052999,             0.91047,             0.91172,             0.95592,               0.744,            0.027133,            0.018283,           0.0024492,            0.008878,            0.008878,            0.008878
                  36,            0.032729,            0.033909,           0.0054984,             0.91737,             0.89206,             0.94607,             0.73507,            0.027034,            0.018137,           0.0024459,            0.008845,            0.008845,            0.008845
                  37,             0.03353,            0.039716,            0.005693,             0.91474,             0.89382,             0.94305,             0.71087,            0.029258,            0.018439,           0.0025666,            0.008812,            0.008812,            0.008812
                  38,            0.031273,            0.034233,           0.0052744,              0.9188,             0.89117,             0.94388,             0.72978,            0.027423,            0.018231,           0.0026616,            0.008779,            0.008779,            0.008779
                  39,            0.031692,            0.032501,           0.0060452,             0.92627,             0.90362,              0.9648,             0.74614,            0.026381,            0.018017,           0.0026179,            0.008746,            0.008746,            0.008746
                  40,            0.031889,            0.035037,             0.00571,             0.91963,             0.89816,             0.95583,             0.73258,            0.028199,            0.018201,           0.0025755,            0.008713,            0.008713,            0.008713
                  41,            0.033179,            0.034162,           0.0054651,             0.91269,             0.91198,             0.95946,             0.73017,            0.027413,            0.017766,           0.0024635,             0.00868,             0.00868,             0.00868
                  42,             0.03415,            0.035479,           0.0056155,             0.92075,             0.90277,             0.94459,              0.7299,            0.027516,            0.017723,           0.0024406,            0.008647,            0.008647,            0.008647
                  43,            0.031794,             0.03348,           0.0054665,              0.9264,             0.90984,             0.95551,             0.75495,            0.027137,            0.017809,           0.0024064,            0.008614,            0.008614,            0.008614
                  44,             0.03025,            0.031753,           0.0056004,             0.93652,             0.90458,             0.95332,             0.75794,             0.02793,            0.017857,           0.0024444,            0.008581,            0.008581,            0.008581
                  45,            0.031919,            0.032259,           0.0056518,              0.9207,             0.89979,             0.94498,             0.74698,            0.027241,            0.017421,           0.0023925,            0.008548,            0.008548,            0.008548
                  46,            0.030737,            0.031892,           0.0055315,             0.92592,             0.91322,             0.95355,             0.74584,             0.02769,            0.017128,           0.0024229,            0.008515,            0.008515,            0.008515
                  47,            0.030828,            0.030044,           0.0054857,             0.92943,             0.91038,             0.96213,             0.74995,            0.026256,            0.016907,           0.0024603,            0.008482,            0.008482,            0.008482
                  48,            0.029332,            0.034207,           0.0057122,             0.92466,             0.91423,             0.96132,             0.75657,            0.026409,            0.016943,           0.0024606,            0.008449,            0.008449,            0.008449
                  49,            0.030302,            0.033086,           0.0054661,             0.94466,             0.90533,             0.95549,             0.76039,            0.026097,            0.017025,           0.0024559,            0.008416,            0.008416,            0.008416
                  50,            0.029681,            0.030415,           0.0054168,             0.93334,             0.90949,             0.95724,             0.76468,            0.025656,            0.017097,           0.0024147,            0.008383,            0.008383,            0.008383
                  51,            0.030013,            0.037757,            0.005081,             0.93574,             0.90571,              0.9556,             0.76604,            0.026904,            0.017512,           0.0023532,             0.00835,             0.00835,             0.00835
                  52,            0.031068,            0.037618,            0.005246,             0.93872,             0.90534,             0.95778,             0.76496,            0.025832,            0.017078,           0.0023438,            0.008317,            0.008317,            0.008317
                  53,            0.031235,            0.034563,           0.0053494,             0.93755,             0.91246,             0.95926,             0.76312,            0.024095,            0.016848,           0.0023043,            0.008284,            0.008284,            0.008284
                  54,             0.02803,            0.030708,           0.0052279,             0.93032,             0.91689,             0.95846,             0.75117,            0.026442,            0.017238,           0.0023044,            0.008251,            0.008251,            0.008251
                  55,            0.032249,            0.030026,           0.0056891,             0.91129,             0.91354,             0.95891,              0.7544,            0.025877,            0.016963,           0.0023725,            0.008218,            0.008218,            0.008218
                  56,             0.02967,             0.03093,           0.0045921,             0.91218,             0.92595,              0.9599,             0.74831,            0.025535,            0.016903,           0.0024304,            0.008185,            0.008185,            0.008185
                  57,            0.029707,            0.034572,           0.0054705,              0.9165,             0.93505,             0.96792,             0.76278,              0.0246,            0.016454,           0.0023942,            0.008152,            0.008152,            0.008152
                  58,            0.030436,            0.031175,            0.005548,             0.93685,             0.92172,             0.97352,             0.76418,            0.024247,            0.016517,           0.0023429,            0.008119,            0.008119,            0.008119
                  59,            0.027099,            0.031743,           0.0051154,             0.90322,             0.94988,              0.9696,             0.75697,            0.024585,            0.016797,           0.0022248,            0.008086,            0.008086,            0.008086
                  60,            0.028352,            0.028646,           0.0048931,             0.94053,             0.92548,             0.97034,             0.74834,            0.025608,             0.01701,           0.0021593,            0.008053,            0.008053,            0.008053
                  61,            0.028961,            0.030971,            0.005133,             0.93641,             0.93333,             0.97438,             0.76364,            0.025912,            0.017066,           0.0021624,             0.00802,             0.00802,             0.00802
                  62,            0.030136,            0.033626,           0.0048134,             0.93008,             0.93889,              0.9699,             0.77962,            0.025916,             0.01677,           0.0021847,            0.007987,            0.007987,            0.007987
                  63,            0.029832,            0.034413,           0.0051728,             0.94799,             0.94604,             0.97297,             0.78993,             0.02466,            0.016434,           0.0021479,            0.007954,            0.007954,            0.007954
                  64,             0.03067,            0.035216,           0.0051964,              0.9179,             0.95345,             0.96845,             0.78082,            0.024431,             0.01624,           0.0021359,            0.007921,            0.007921,            0.007921
                  65,            0.029576,            0.033429,           0.0050209,              0.9152,             0.93686,             0.97103,             0.79587,            0.023785,            0.015926,           0.0021412,            0.007888,            0.007888,            0.007888
                  66,             0.02608,            0.028391,           0.0045085,             0.93271,             0.92482,             0.96883,             0.78541,            0.025306,            0.015999,           0.0021409,            0.007855,            0.007855,            0.007855
                  67,            0.027879,            0.030197,           0.0045392,             0.88327,              0.9519,              0.9698,             0.79264,            0.024866,            0.016156,           0.0021728,            0.007822,            0.007822,            0.007822
                  68,            0.029561,            0.031793,           0.0049462,             0.90934,             0.94969,             0.97311,             0.79239,            0.023453,            0.015752,           0.0022036,            0.007789,            0.007789,            0.007789
                  69,            0.028369,            0.029572,           0.0052457,             0.92711,             0.94048,             0.97198,               0.768,             0.02488,             0.01633,           0.0022184,            0.007756,            0.007756,            0.007756
                  70,            0.027912,            0.029783,           0.0049734,             0.92658,             0.94308,             0.97131,             0.75143,            0.025043,            0.016335,           0.0022389,            0.007723,            0.007723,            0.007723
                  71,             0.02965,            0.028098,           0.0046753,             0.94054,             0.94042,             0.97041,             0.77182,            0.024773,            0.016551,            0.002321,             0.00769,             0.00769,             0.00769
                  72,            0.028267,            0.030507,           0.0050649,             0.94551,             0.93539,             0.96892,             0.77562,            0.024129,            0.016294,           0.0022924,            0.007657,            0.007657,            0.007657
                  73,            0.028357,            0.027224,           0.0050764,             0.92535,             0.93867,             0.96795,             0.76813,             0.02444,            0.016323,           0.0022932,            0.007624,            0.007624,            0.007624
                  74,            0.029603,            0.033163,           0.0049923,              0.9271,             0.94623,             0.97203,             0.76907,            0.024258,            0.016225,           0.0022593,            0.007591,            0.007591,            0.007591
                  75,            0.028257,            0.030153,           0.0048786,             0.92457,             0.94251,             0.96778,             0.77992,            0.025123,            0.016296,           0.0022486,            0.007558,            0.007558,            0.007558
                  76,            0.029495,            0.029216,           0.0046092,              0.9272,             0.94095,             0.96777,             0.79007,            0.024268,            0.016103,           0.0022605,            0.007525,            0.007525,            0.007525
                  77,            0.028298,            0.030071,           0.0057387,              0.9361,             0.93733,             0.96693,             0.78848,            0.023821,            0.015924,           0.0022855,            0.007492,            0.007492,            0.007492
                  78,            0.028876,            0.028748,           0.0049056,             0.91331,             0.94063,             0.96239,             0.78382,            0.025012,            0.016233,           0.0022835,            0.007459,            0.007459,            0.007459
                  79,            0.028814,            0.032487,            0.005259,             0.92012,             0.93677,             0.96702,             0.78784,            0.023185,            0.015896,           0.0022703,            0.007426,            0.007426,            0.007426
                  80,            0.028056,            0.029951,           0.0050425,             0.94076,              0.9299,             0.96858,             0.78804,            0.023414,            0.016021,           0.0022449,            0.007393,            0.007393,            0.007393
                  81,            0.027221,            0.030105,           0.0052319,             0.94504,             0.93596,             0.96939,             0.77711,            0.023883,             0.01614,           0.0021781,             0.00736,             0.00736,             0.00736
                  82,            0.027886,            0.026831,           0.0047316,              0.9374,             0.94264,             0.97115,             0.79278,            0.023216,            0.015648,           0.0021553,            0.007327,            0.007327,            0.007327
                  83,            0.027507,             0.03125,           0.0044853,             0.93995,             0.94529,             0.97278,             0.80351,            0.023059,            0.015389,           0.0021505,            0.007294,            0.007294,            0.007294
                  84,            0.026888,            0.030291,           0.0044862,             0.94902,             0.94076,             0.97219,             0.80109,            0.023119,            0.015829,           0.0021245,            0.007261,            0.007261,            0.007261
                  85,            0.027839,             0.02926,           0.0043679,             0.94757,             0.94043,             0.97525,             0.79848,            0.023195,            0.015742,           0.0020737,            0.007228,            0.007228,            0.007228
                  86,            0.027245,            0.030075,           0.0045939,             0.94048,             0.94729,             0.97489,              0.8082,            0.023532,            0.015743,           0.0020844,            0.007195,            0.007195,            0.007195
                  87,            0.027722,            0.031333,           0.0048549,             0.93712,             0.95346,             0.97552,             0.81346,            0.021455,            0.015354,           0.0021479,            0.007162,            0.007162,            0.007162
                  88,            0.025121,            0.028777,           0.0039393,             0.92521,             0.95666,             0.97144,             0.81443,            0.022355,            0.015344,           0.0021335,            0.007129,            0.007129,            0.007129
                  89,            0.025933,            0.028755,           0.0044136,              0.9304,             0.95205,             0.97324,             0.79553,            0.022843,            0.015386,           0.0021142,            0.007096,            0.007096,            0.007096
                  90,            0.027887,             0.02981,           0.0045286,             0.93948,             0.94249,             0.97396,             0.80364,            0.022061,            0.015204,           0.0021072,            0.007063,            0.007063,            0.007063
                  91,            0.027517,            0.027905,            0.005033,             0.94963,             0.94324,             0.97553,              0.8001,            0.022302,            0.015116,            0.002086,             0.00703,             0.00703,             0.00703
                  92,            0.026228,            0.027862,           0.0042762,             0.93639,             0.93845,             0.97215,             0.77777,            0.024509,            0.015607,           0.0020911,            0.006997,            0.006997,            0.006997
                  93,            0.027118,            0.028942,           0.0044419,             0.92221,              0.9471,              0.9716,             0.78388,            0.023808,            0.015307,           0.0020976,            0.006964,            0.006964,            0.006964
                  94,            0.027109,            0.028636,           0.0046248,             0.92205,             0.95208,             0.97117,             0.79473,            0.023521,            0.014998,           0.0021185,            0.006931,            0.006931,            0.006931
                  95,            0.027473,            0.029221,           0.0047238,             0.93301,             0.94382,             0.96964,             0.80702,            0.022467,            0.014888,           0.0021552,            0.006898,            0.006898,            0.006898
                  96,            0.027101,            0.028635,           0.0048798,             0.93352,             0.94227,             0.96587,             0.77169,             0.02354,            0.015089,           0.0021471,            0.006865,            0.006865,            0.006865
                  97,            0.026799,            0.028114,           0.0047332,             0.94757,              0.9391,             0.96984,             0.80171,            0.022217,            0.014649,           0.0021423,            0.006832,            0.006832,            0.006832
                  98,            0.027208,            0.029743,           0.0049359,             0.94026,             0.94211,             0.96885,             0.80532,             0.02114,            0.014401,           0.0021515,            0.006799,            0.006799,            0.006799
                  99,            0.024975,            0.024592,           0.0048983,             0.94872,             0.94703,             0.97631,             0.80813,            0.021766,            0.014562,             0.00212,            0.006766,            0.006766,            0.006766
                 100,            0.026853,            0.025826,           0.0048402,             0.93902,             0.94432,             0.97144,             0.80791,            0.021883,            0.014826,           0.0020713,            0.006733,            0.006733,            0.006733
                 101,            0.025809,            0.028089,           0.0045501,             0.93329,              0.9494,             0.97253,             0.81178,            0.021164,            0.014538,           0.0020418,              0.0067,              0.0067,              0.0067
                 102,            0.025664,            0.029065,           0.0047225,             0.94884,             0.93594,              0.9762,             0.81285,            0.022458,             0.01481,           0.0020462,            0.006667,            0.006667,            0.006667
                 103,            0.026106,            0.029605,           0.0044128,             0.94722,             0.94202,             0.97663,             0.81141,            0.021825,            0.014666,           0.0020506,            0.006634,            0.006634,            0.006634
                 104,            0.024661,            0.025636,           0.0042044,             0.95611,             0.93703,             0.97659,             0.82596,            0.020697,            0.014223,           0.0020787,            0.006601,            0.006601,            0.006601
                 105,            0.025722,             0.02933,           0.0043388,             0.95458,             0.93868,             0.97823,             0.80817,            0.021712,            0.014444,           0.0020859,            0.006568,            0.006568,            0.006568
                 106,            0.025648,            0.027249,           0.0040301,             0.94827,             0.94756,             0.97472,             0.80373,            0.022465,            0.014597,           0.0020604,            0.006535,            0.006535,            0.006535
                 107,            0.025732,            0.025699,           0.0046186,             0.93858,             0.95372,             0.97749,             0.80498,            0.021681,            0.014615,           0.0020153,            0.006502,            0.006502,            0.006502
                 108,            0.024967,            0.027618,           0.0045973,             0.91895,             0.96401,             0.97785,             0.81702,             0.02236,             0.01451,            0.002011,            0.006469,            0.006469,            0.006469
                 109,            0.026666,            0.028539,           0.0044179,             0.95093,             0.93589,             0.97576,             0.80763,            0.022178,            0.014711,           0.0020522,            0.006436,            0.006436,            0.006436
                 110,            0.026412,            0.029441,           0.0044258,             0.95573,             0.93473,             0.97719,             0.81447,            0.022021,            0.014548,           0.0020969,            0.006403,            0.006403,            0.006403
                 111,            0.025881,            0.027058,           0.0039974,             0.92629,             0.96565,              0.9774,             0.82426,             0.02071,            0.014163,           0.0020869,             0.00637,             0.00637,             0.00637
                 112,            0.025472,            0.028569,           0.0045816,             0.91946,             0.96728,             0.97578,             0.81493,            0.020856,            0.014281,           0.0020474,            0.006337,            0.006337,            0.006337
                 113,            0.025544,            0.026027,           0.0047604,             0.91169,             0.96614,              0.9755,             0.81195,            0.020784,            0.014045,           0.0019767,            0.006304,            0.006304,            0.006304
                 114,            0.025732,            0.026924,           0.0043081,             0.95417,             0.93009,              0.9754,             0.80516,            0.021776,            0.014216,           0.0019481,            0.006271,            0.006271,            0.006271
                 115,            0.027001,            0.027722,           0.0038856,             0.95226,             0.92147,             0.97057,             0.81998,            0.020648,            0.013902,            0.001944,            0.006238,            0.006238,            0.006238
                 116,            0.025912,            0.028142,           0.0044467,             0.95324,             0.92785,             0.97662,              0.8314,             0.02091,            0.014012,           0.0019261,            0.006205,            0.006205,            0.006205
                 117,            0.026941,            0.028316,            0.004337,             0.95644,             0.92745,             0.97597,             0.81703,            0.021391,             0.01398,           0.0019184,            0.006172,            0.006172,            0.006172
                 118,            0.026412,            0.029822,           0.0045634,             0.95516,             0.92796,             0.97562,             0.81959,            0.020698,            0.013853,           0.0019284,            0.006139,            0.006139,            0.006139
                 119,            0.024894,            0.027832,           0.0040928,             0.95443,             0.92744,             0.97912,              0.8239,            0.021207,             0.01387,           0.0019227,            0.006106,            0.006106,            0.006106
                 120,            0.025644,            0.030247,           0.0039206,             0.92129,             0.96327,             0.97586,              0.8247,            0.020476,            0.013989,           0.0019068,            0.006073,            0.006073,            0.006073
                 121,            0.024113,            0.025448,           0.0038993,             0.94611,             0.95275,             0.97704,             0.82985,            0.020099,            0.013894,            0.001874,             0.00604,             0.00604,             0.00604
                 122,             0.02442,            0.027657,           0.0038876,             0.95603,             0.94648,             0.97772,             0.82859,            0.020221,            0.013891,           0.0018521,            0.006007,            0.006007,            0.006007
                 123,            0.024895,            0.026609,           0.0039164,             0.95295,             0.94966,             0.98238,             0.82703,            0.020403,            0.013927,           0.0018373,            0.005974,            0.005974,            0.005974
                 124,            0.024389,            0.026208,            0.004143,             0.95681,             0.94515,             0.97709,             0.83099,            0.020451,            0.013983,           0.0018354,            0.005941,            0.005941,            0.005941
                 125,            0.024248,            0.026287,           0.0041154,             0.95311,             0.93945,             0.97901,             0.82799,            0.019893,            0.013879,           0.0018324,            0.005908,            0.005908,            0.005908
                 126,            0.024504,            0.027566,            0.004255,             0.95852,              0.9468,             0.98215,             0.82974,             0.02046,            0.013849,           0.0018524,            0.005875,            0.005875,            0.005875
                 127,            0.024292,            0.025563,           0.0039103,             0.95864,             0.94099,             0.97988,             0.83188,            0.020104,            0.013664,           0.0018664,            0.005842,            0.005842,            0.005842
                 128,            0.023602,            0.026896,           0.0036619,             0.95735,             0.94178,             0.97998,             0.82925,            0.020273,            0.013839,           0.0018741,            0.005809,            0.005809,            0.005809
                 129,            0.022917,             0.02463,           0.0036247,              0.9598,             0.94292,             0.97633,              0.8354,             0.01969,            0.013609,           0.0018663,            0.005776,            0.005776,            0.005776
                 130,            0.024858,              0.0272,            0.004229,             0.95753,             0.94002,             0.97612,              0.8364,            0.019243,            0.013453,           0.0018539,            0.005743,            0.005743,            0.005743
                 131,             0.02536,            0.029462,           0.0043149,             0.95385,              0.9483,             0.97584,             0.84181,            0.019175,            0.013393,            0.001811,             0.00571,             0.00571,             0.00571
                 132,            0.023746,            0.027356,           0.0043071,             0.94947,             0.95439,             0.97687,             0.83044,            0.020494,            0.014071,            0.001787,            0.005677,            0.005677,            0.005677
                 133,            0.025741,            0.025341,           0.0041502,             0.92524,             0.96252,             0.97444,             0.83247,            0.020033,            0.013875,           0.0017936,            0.005644,            0.005644,            0.005644
                 134,            0.024824,            0.026804,             0.00383,             0.90819,             0.96795,             0.97407,             0.82104,            0.021121,            0.014011,           0.0017962,            0.005611,            0.005611,            0.005611
                 135,            0.025181,            0.026849,           0.0042058,             0.92122,             0.96718,             0.97399,             0.82641,            0.020998,            0.014025,           0.0018157,            0.005578,            0.005578,            0.005578
                 136,            0.024533,            0.025009,           0.0039403,             0.93298,             0.96206,             0.97598,             0.83664,             0.01947,            0.013637,           0.0018501,            0.005545,            0.005545,            0.005545
                 137,              0.0241,            0.026641,           0.0040369,              0.9393,             0.96253,             0.98053,             0.84261,            0.019686,            0.013417,           0.0018691,            0.005512,            0.005512,            0.005512
                 138,            0.023435,             0.02771,           0.0041443,             0.93604,             0.95986,             0.97446,             0.84643,            0.019058,            0.013227,           0.0018655,            0.005479,            0.005479,            0.005479
                 139,            0.023043,            0.022507,           0.0037981,              0.9435,             0.95977,             0.97942,             0.84533,            0.018762,            0.013192,           0.0018681,            0.005446,            0.005446,            0.005446
                 140,            0.021964,            0.024667,           0.0038927,             0.94217,             0.95651,             0.97577,             0.84459,            0.019105,            0.013264,           0.0018607,            0.005413,            0.005413,            0.005413
                 141,            0.023496,            0.024521,           0.0041321,             0.94601,             0.95637,             0.97536,              0.8556,            0.018855,            0.013205,           0.0018525,             0.00538,             0.00538,             0.00538
                 142,            0.023772,            0.023106,           0.0040833,             0.94342,             0.95467,             0.97687,             0.84721,            0.018652,            0.013189,           0.0018588,            0.005347,            0.005347,            0.005347
                 143,            0.022527,            0.025757,           0.0045146,             0.94539,             0.95893,             0.98003,             0.84835,             0.01866,            0.013234,           0.0018659,            0.005314,            0.005314,            0.005314
                 144,            0.022927,            0.027753,           0.0036436,             0.94808,             0.95749,             0.98208,             0.85687,            0.018674,            0.013256,           0.0018464,            0.005281,            0.005281,            0.005281
                 145,             0.02438,            0.027237,           0.0038171,             0.94059,             0.95925,             0.98104,             0.85838,            0.018516,            0.013259,           0.0018264,            0.005248,            0.005248,            0.005248
                 146,            0.023374,            0.026474,           0.0038129,             0.94085,             0.95901,             0.98019,             0.84826,            0.018753,             0.01333,           0.0018238,            0.005215,            0.005215,            0.005215
                 147,            0.023843,            0.029087,           0.0040645,             0.94109,             0.95425,             0.97519,             0.84129,            0.018192,            0.013378,           0.0018272,            0.005182,            0.005182,            0.005182
                 148,            0.021644,            0.021771,           0.0038467,             0.94132,             0.95528,             0.97903,              0.8443,            0.019706,            0.013787,           0.0018091,            0.005149,            0.005149,            0.005149
                 149,            0.024087,            0.024211,           0.0034409,             0.93432,             0.96086,             0.97893,             0.84067,            0.019507,            0.013654,           0.0018108,            0.005116,            0.005116,            0.005116
                 150,            0.023638,            0.024252,           0.0036336,             0.92842,             0.96432,             0.97788,             0.83208,            0.018944,            0.013361,           0.0018138,            0.005083,            0.005083,            0.005083
                 151,            0.022124,            0.024669,           0.0038447,             0.93201,             0.96394,             0.98132,             0.84942,            0.018922,             0.01347,           0.0018209,             0.00505,             0.00505,             0.00505
                 152,            0.021376,            0.023394,           0.0038722,             0.93385,              0.9631,             0.98043,             0.85276,            0.018244,            0.013067,           0.0018167,            0.005017,            0.005017,            0.005017
                 153,             0.02165,            0.026762,           0.0037801,             0.94252,              0.9639,             0.97938,             0.84932,            0.018484,            0.013234,           0.0018204,            0.004984,            0.004984,            0.004984
                 154,            0.022749,            0.026401,           0.0036374,             0.94593,             0.96049,             0.97992,             0.84903,            0.018009,            0.013027,           0.0018198,            0.004951,            0.004951,            0.004951
                 155,            0.021986,             0.02338,           0.0033774,             0.95502,             0.95347,             0.97866,             0.84163,            0.018406,            0.012997,           0.0018225,            0.004918,            0.004918,            0.004918
                 156,            0.021242,            0.024842,           0.0036699,             0.95026,              0.9561,             0.97974,             0.85637,            0.018136,            0.013101,           0.0018336,            0.004885,            0.004885,            0.004885
                 157,            0.021342,            0.024286,           0.0040525,             0.95253,             0.95203,              0.9802,             0.85522,            0.018528,            0.013121,           0.0018024,            0.004852,            0.004852,            0.004852
                 158,            0.021811,            0.024868,            0.003406,             0.95895,             0.95054,             0.97995,             0.86028,            0.017833,            0.012875,           0.0017739,            0.004819,            0.004819,            0.004819
                 159,            0.021908,            0.022936,           0.0035929,             0.95436,             0.95443,             0.98014,             0.86286,            0.017794,             0.01277,           0.0017641,            0.004786,            0.004786,            0.004786
                 160,            0.021923,            0.027957,           0.0035744,             0.95793,             0.95436,             0.98036,             0.86384,            0.017407,            0.012528,           0.0017533,            0.004753,            0.004753,            0.004753
                 161,            0.022608,            0.023374,           0.0036724,             0.95212,             0.95783,             0.97636,             0.85505,            0.018778,            0.012988,           0.0017419,             0.00472,             0.00472,             0.00472
                 162,            0.021941,            0.023986,           0.0040926,             0.94379,             0.96252,             0.97624,             0.85868,            0.018264,            0.012918,           0.0017307,            0.004687,            0.004687,            0.004687
