               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  49,            0.031153,            0.045055,           0.0071648,             0.89624,             0.92877,             0.97066,             0.72366,             0.02833,            0.024053,           0.0036952,            0.008416,            0.008416,            0.008416
                  50,              0.0316,            0.043342,           0.0078883,             0.89512,             0.93617,             0.97148,             0.75317,            0.025517,            0.023283,           0.0036783,            0.008383,            0.008383,            0.008383
                  51,            0.030545,            0.045459,            0.006929,             0.89103,             0.94133,             0.96862,             0.73466,            0.028241,            0.024089,           0.0036007,             0.00835,             0.00835,             0.00835
                  52,            0.032673,            0.048612,           0.0071659,             0.88622,             0.96506,             0.97473,             0.74794,            0.028443,            0.024775,           0.0035776,            0.008317,            0.008317,            0.008317
                  53,            0.031472,            0.043131,           0.0065133,              0.8962,             0.96625,             0.97781,             0.75957,             0.02713,            0.023881,           0.0035014,            0.008284,            0.008284,            0.008284
                  54,            0.030601,            0.044912,            0.006714,             0.92972,             0.91493,             0.96857,             0.73353,            0.027663,            0.023679,           0.0034345,            0.008251,            0.008251,            0.008251
                  55,            0.030836,            0.043383,           0.0071018,             0.92787,             0.92754,             0.97429,             0.76066,            0.026412,            0.023331,           0.0033888,            0.008218,            0.008218,            0.008218
                  56,            0.031317,            0.045622,            0.007143,               0.903,             0.96154,             0.97814,             0.76235,            0.026397,            0.022932,           0.0033439,            0.008185,            0.008185,            0.008185
                  57,             0.02985,            0.044179,           0.0065958,             0.89903,             0.96068,             0.97592,             0.76781,            0.025481,            0.022449,           0.0033802,            0.008152,            0.008152,            0.008152
                  58,            0.030382,            0.042611,           0.0073909,             0.90917,             0.95885,             0.97858,             0.77165,            0.025074,            0.022426,           0.0033845,            0.008119,            0.008119,            0.008119
                  59,            0.030129,            0.041043,           0.0067459,              0.9241,             0.94946,              0.9776,              0.7638,            0.027143,            0.023139,           0.0033199,            0.008086,            0.008086,            0.008086
                  60,            0.031652,            0.044933,           0.0069092,             0.91489,             0.96548,             0.97898,             0.76493,            0.024982,            0.022365,           0.0033287,            0.008053,            0.008053,            0.008053
                  61,            0.029938,            0.039177,           0.0064589,             0.90175,             0.96824,             0.97677,             0.75018,            0.025834,            0.022902,           0.0032911,             0.00802,             0.00802,             0.00802
                  62,            0.028895,            0.041943,           0.0062893,             0.92297,             0.96008,             0.97937,             0.76835,            0.024061,            0.022243,           0.0032215,            0.007987,            0.007987,            0.007987
                  63,            0.029595,            0.041563,           0.0062319,             0.93523,             0.94876,             0.97708,             0.74016,             0.02705,            0.023057,           0.0031987,            0.007954,            0.007954,            0.007954
                  64,            0.030807,            0.043279,           0.0064517,              0.9305,             0.95029,             0.97603,             0.77426,            0.025163,            0.022408,           0.0031495,            0.007921,            0.007921,            0.007921
                  65,            0.029014,            0.041931,           0.0063965,             0.92986,               0.957,             0.97644,             0.78209,            0.024917,            0.022623,           0.0031441,            0.007888,            0.007888,            0.007888
                  66,            0.028039,            0.038008,            0.006412,             0.93358,             0.94976,             0.97817,             0.78139,            0.025103,             0.02228,           0.0031641,            0.007855,            0.007855,            0.007855
                  67,            0.029056,             0.04088,           0.0066438,             0.94377,             0.94762,             0.97999,              0.7847,            0.023854,            0.021782,           0.0031939,            0.007822,            0.007822,            0.007822
                  68,            0.029292,            0.038841,           0.0061265,             0.93148,             0.94513,             0.97821,             0.79863,            0.024668,            0.021784,           0.0031613,            0.007789,            0.007789,            0.007789
                  69,            0.028916,            0.037568,           0.0056867,             0.94009,             0.95109,             0.97839,             0.79619,            0.024337,            0.021916,           0.0031677,            0.007756,            0.007756,            0.007756
                  70,            0.028481,             0.03684,           0.0065922,             0.93583,             0.94862,              0.9782,             0.78109,            0.024403,            0.021772,           0.0031009,            0.007723,            0.007723,            0.007723
                  71,            0.029819,            0.040732,           0.0066513,             0.93235,             0.95304,             0.97488,             0.79787,            0.022902,            0.021648,           0.0030746,             0.00769,             0.00769,             0.00769
                  72,            0.027914,            0.042168,           0.0061409,             0.92245,             0.96382,             0.97805,             0.78157,            0.024342,            0.022151,           0.0030399,            0.007657,            0.007657,            0.007657
                  73,            0.028878,            0.040677,           0.0062714,             0.92476,             0.95186,             0.98013,             0.78949,            0.023787,            0.021884,            0.003047,            0.007624,            0.007624,            0.007624
                  74,            0.029053,            0.039653,             0.00631,             0.92623,             0.96116,             0.97987,              0.7952,            0.024388,            0.021784,           0.0030647,            0.007591,            0.007591,            0.007591
                  75,            0.028787,            0.038097,           0.0061487,             0.94238,              0.9532,              0.9814,              0.7768,              0.0241,            0.021843,           0.0031254,            0.007558,            0.007558,            0.007558
                  76,            0.028951,            0.041173,           0.0064536,             0.94784,             0.94849,             0.97896,             0.77719,            0.023664,            0.021601,            0.003159,            0.007525,            0.007525,            0.007525
                  77,            0.027957,            0.037575,           0.0057936,             0.92525,             0.94883,             0.97402,             0.77595,            0.024787,            0.022018,           0.0031071,            0.007492,            0.007492,            0.007492
                  78,            0.029059,             0.03791,           0.0055631,             0.92782,             0.95715,              0.9791,             0.78699,            0.022939,            0.021609,           0.0030777,            0.007459,            0.007459,            0.007459
                  79,            0.028171,            0.041251,            0.006517,             0.94237,             0.95238,             0.98039,             0.78984,            0.022666,             0.02187,           0.0029762,            0.007426,            0.007426,            0.007426
                  80,            0.028399,            0.038684,           0.0056978,             0.93527,             0.95622,             0.98128,             0.78164,            0.025082,            0.021809,           0.0028641,            0.007393,            0.007393,            0.007393
                  81,              0.0282,            0.037307,           0.0055625,             0.93342,             0.95602,             0.97843,             0.79684,            0.024215,            0.021637,           0.0028437,             0.00736,             0.00736,             0.00736
                  82,            0.029194,            0.040615,           0.0051727,             0.93724,             0.95867,             0.98042,             0.81015,            0.022993,             0.02115,           0.0028474,            0.007327,            0.007327,            0.007327
                  83,            0.027024,            0.035357,           0.0051696,             0.93961,             0.96284,             0.98162,             0.81279,            0.023773,              0.0213,           0.0028565,            0.007294,            0.007294,            0.007294
                  84,            0.027263,            0.041086,           0.0056517,             0.94809,             0.96228,             0.98115,             0.79966,            0.023566,            0.021047,            0.002898,            0.007261,            0.007261,            0.007261
                  85,            0.028401,            0.036826,           0.0058467,             0.94264,             0.95811,             0.97824,             0.79862,            0.023241,            0.020913,            0.002881,            0.007228,            0.007228,            0.007228
                  86,            0.028107,            0.043373,           0.0058698,             0.94361,             0.95732,             0.98038,             0.79365,            0.024208,            0.021399,           0.0028324,            0.007195,            0.007195,            0.007195
                  87,            0.027558,            0.038303,           0.0056596,             0.93175,             0.96549,             0.98116,             0.80266,            0.023447,            0.021564,           0.0027961,            0.007162,            0.007162,            0.007162
                  88,            0.027116,            0.037076,           0.0056986,             0.92875,             0.96104,              0.9774,             0.80831,            0.023327,            0.021436,           0.0027535,            0.007129,            0.007129,            0.007129
                  89,            0.027109,            0.040339,            0.005928,             0.92214,             0.97108,             0.98196,             0.79254,            0.022829,            0.021309,           0.0027475,            0.007096,            0.007096,            0.007096
                  90,            0.028046,            0.038443,           0.0059818,             0.91438,             0.96927,             0.97948,             0.80296,            0.022838,            0.021229,           0.0027537,            0.007063,            0.007063,            0.007063
                  91,            0.027276,            0.038098,           0.0056646,             0.92673,             0.97011,             0.98148,              0.8046,            0.022728,            0.021069,           0.0027165,             0.00703,             0.00703,             0.00703
                  92,            0.027802,            0.040703,            0.005236,             0.93866,             0.96536,              0.9822,             0.80101,            0.023036,             0.02126,           0.0027331,            0.006997,            0.006997,            0.006997
                  93,            0.027097,            0.035546,           0.0051269,             0.93671,             0.96507,              0.9819,             0.81901,            0.021191,            0.020294,           0.0027474,            0.006964,            0.006964,            0.006964
                  94,            0.026395,            0.036655,           0.0058589,             0.95137,             0.95667,             0.98262,             0.80362,             0.02221,            0.020366,           0.0026957,            0.006931,            0.006931,            0.006931
                  95,            0.026697,             0.03849,           0.0056362,             0.94431,             0.95546,             0.98012,             0.79584,            0.023011,            0.020551,           0.0026379,            0.006898,            0.006898,            0.006898
                  96,            0.026562,            0.036194,            0.005653,             0.94538,             0.95485,             0.97974,             0.78358,            0.022308,            0.020252,           0.0025774,            0.006865,            0.006865,            0.006865
                  97,            0.026715,             0.04089,           0.0050296,             0.94909,             0.95765,             0.97979,             0.80801,            0.022635,            0.020192,           0.0025767,            0.006832,            0.006832,            0.006832
                  98,            0.028054,            0.036164,           0.0051728,             0.95234,             0.95466,             0.98223,             0.81292,            0.021413,            0.019827,            0.002578,            0.006799,            0.006799,            0.006799
                  99,            0.026224,            0.033243,           0.0044849,                0.95,             0.95341,             0.98007,             0.80387,            0.022118,             0.02002,           0.0025899,            0.006766,            0.006766,            0.006766
                 100,            0.026817,            0.034757,           0.0053374,               0.949,             0.95553,             0.98112,             0.80693,            0.023122,            0.020343,           0.0025949,            0.006733,            0.006733,            0.006733
                 101,            0.027785,            0.037887,           0.0052287,             0.93356,             0.96843,             0.98199,             0.81571,            0.021395,            0.019611,           0.0026042,              0.0067,              0.0067,              0.0067
                 102,            0.027035,            0.038533,           0.0053492,             0.95133,             0.94072,             0.97976,             0.80975,            0.022622,            0.019828,           0.0025919,            0.006667,            0.006667,            0.006667
                 103,             0.02807,             0.03908,           0.0059137,             0.95453,              0.9426,             0.98131,             0.80098,            0.022144,            0.019687,            0.002615,            0.006634,            0.006634,            0.006634
                 104,            0.026393,            0.036216,           0.0053764,             0.95363,             0.94141,             0.98006,              0.8019,            0.021894,            0.019567,           0.0026209,            0.006601,            0.006601,            0.006601
