               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  14,            0.049205,            0.073112,             0.01701,              0.7649,             0.62334,             0.68481,             0.38849,            0.043814,            0.052247,           0.0098723,            0.009571,            0.009571,            0.009571
                  15,            0.048001,            0.078422,            0.016901,             0.75241,             0.62106,              0.6962,             0.40296,            0.044022,            0.050666,            0.009777,            0.009538,            0.009538,            0.009538
                  16,            0.048071,             0.07452,            0.016514,             0.72319,             0.61424,             0.68041,             0.39727,            0.044518,            0.050867,            0.009422,            0.009505,            0.009505,            0.009505
                  17,            0.046955,            0.071734,            0.015601,              0.7873,             0.63032,             0.71961,             0.42051,            0.042999,             0.04969,           0.0090166,            0.009472,            0.009472,            0.009472
                  18,            0.048081,            0.072754,            0.015548,             0.82311,             0.62772,              0.7227,             0.40664,            0.044544,            0.049693,           0.0083144,            0.009439,            0.009439,            0.009439
                  19,            0.048067,            0.074219,            0.015443,             0.78503,             0.61473,             0.70591,             0.38989,            0.045523,             0.05017,           0.0088823,            0.009406,            0.009406,            0.009406
                  20,            0.048463,            0.072805,            0.014904,             0.78553,              0.6424,             0.72736,             0.42378,            0.042716,            0.049633,            0.008586,            0.009373,            0.009373,            0.009373
                  21,            0.048031,            0.074342,            0.015183,             0.80025,             0.65674,             0.74546,             0.42055,            0.043274,            0.048094,           0.0076974,             0.00934,             0.00934,             0.00934
                  22,            0.047059,            0.074236,            0.014588,             0.81773,             0.67359,             0.76527,             0.44221,            0.041946,            0.048282,           0.0076039,            0.009307,            0.009307,            0.009307
                  23,            0.046271,             0.06917,            0.013913,             0.83321,             0.66591,             0.76482,             0.44776,            0.041575,            0.046901,           0.0069402,            0.009274,            0.009274,            0.009274
                  24,            0.046911,            0.072156,            0.013936,             0.83983,             0.69397,             0.78188,             0.47599,            0.040724,            0.046507,           0.0068027,            0.009241,            0.009241,            0.009241
                  25,            0.046749,            0.068361,            0.013295,             0.80863,             0.71475,             0.77745,             0.45893,            0.041296,            0.046581,           0.0067956,            0.009208,            0.009208,            0.009208
                  26,            0.046362,            0.068237,            0.012688,             0.81461,             0.69177,             0.77886,             0.45928,            0.040615,            0.047226,           0.0065121,            0.009175,            0.009175,            0.009175
                  27,            0.046323,            0.071779,            0.013426,             0.82305,             0.70182,             0.78884,             0.47435,            0.040564,            0.045464,           0.0065547,            0.009142,            0.009142,            0.009142
                  28,            0.045737,            0.070452,             0.01262,              0.8195,             0.73473,              0.8002,             0.47852,            0.040078,            0.044413,           0.0061939,            0.009109,            0.009109,            0.009109
                  29,            0.046131,            0.065507,            0.012473,             0.84999,             0.70284,             0.79475,             0.48113,            0.039795,            0.045096,           0.0060579,            0.009076,            0.009076,            0.009076
                  30,            0.045392,            0.069399,            0.012824,              0.8269,             0.73125,             0.80286,             0.49483,             0.04083,            0.045853,           0.0060697,            0.009043,            0.009043,            0.009043
                  31,            0.045737,            0.070814,            0.012514,             0.84477,              0.7228,             0.79946,             0.47873,            0.040328,             0.04561,           0.0062186,             0.00901,             0.00901,             0.00901
                  32,            0.045311,            0.068566,            0.012238,             0.83783,             0.74043,              0.8137,             0.49656,            0.039013,             0.04438,           0.0057579,            0.008977,            0.008977,            0.008977
                  33,            0.045486,             0.06997,            0.012107,             0.84046,             0.74977,             0.82461,             0.50788,            0.039262,            0.044239,           0.0057422,            0.008944,            0.008944,            0.008944
                  34,            0.045984,            0.072763,            0.012159,             0.84664,             0.71966,             0.80991,              0.4962,            0.039998,            0.044627,           0.0057597,            0.008911,            0.008911,            0.008911
                  35,            0.046242,            0.071201,            0.011751,             0.82973,             0.73955,             0.81766,             0.49942,            0.039406,            0.045388,           0.0057748,            0.008878,            0.008878,            0.008878
                  36,            0.044755,            0.067344,            0.012185,             0.85664,             0.73657,             0.82301,             0.50074,            0.038958,            0.044284,           0.0056793,            0.008845,            0.008845,            0.008845
                  37,            0.045114,            0.069576,             0.01273,              0.8626,             0.74248,             0.83476,             0.51724,            0.039345,            0.044182,           0.0054551,            0.008812,            0.008812,            0.008812
                  38,            0.045489,            0.070714,            0.012049,             0.83601,             0.75013,             0.83393,             0.52854,            0.038414,            0.043093,           0.0054252,            0.008779,            0.008779,            0.008779
                  39,            0.044029,            0.068561,            0.011362,             0.85057,             0.76936,             0.84057,             0.53764,            0.037876,             0.04233,           0.0051004,            0.008746,            0.008746,            0.008746
                  40,            0.044323,             0.06622,            0.011481,             0.83789,             0.73496,             0.82603,             0.50172,            0.039544,            0.043402,           0.0052475,            0.008713,            0.008713,            0.008713
                  41,            0.044307,            0.066027,            0.010921,             0.83796,             0.71081,             0.80668,             0.47516,            0.040521,            0.043332,           0.0052766,             0.00868,             0.00868,             0.00868
                  42,            0.044667,            0.067708,            0.012368,             0.83944,             0.75291,             0.83771,             0.52083,            0.038892,            0.042166,           0.0049667,            0.008647,            0.008647,            0.008647
                  43,            0.044029,            0.064173,            0.011226,             0.85417,             0.74694,             0.82668,             0.52676,            0.037745,            0.042049,           0.0049818,            0.008614,            0.008614,            0.008614
                  44,             0.04549,            0.068217,            0.011324,             0.83905,             0.75713,             0.83172,             0.51116,            0.038747,            0.042763,           0.0051683,            0.008581,            0.008581,            0.008581
                  45,            0.043606,            0.062805,            0.009985,             0.85763,             0.74395,             0.83279,             0.51517,            0.038638,            0.041775,           0.0050222,            0.008548,            0.008548,            0.008548
                  46,            0.043774,            0.067216,            0.010651,             0.82779,             0.74845,             0.83502,             0.51398,            0.038791,            0.042099,           0.0049251,            0.008515,            0.008515,            0.008515
                  47,            0.043861,            0.065168,            0.011074,             0.87005,             0.74643,             0.84674,             0.53568,            0.037577,            0.042582,           0.0047985,            0.008482,            0.008482,            0.008482
                  48,            0.043102,            0.063716,            0.010678,             0.85407,              0.7438,              0.8405,              0.5296,            0.037488,            0.042017,           0.0048596,            0.008449,            0.008449,            0.008449
                  49,            0.043301,            0.063604,            0.010605,               0.869,             0.77302,             0.85609,             0.54028,            0.037329,            0.042691,           0.0048749,            0.008416,            0.008416,            0.008416
                  50,            0.043473,            0.065016,            0.010918,             0.86437,             0.76792,             0.85466,             0.54294,            0.037491,            0.042269,           0.0048025,            0.008383,            0.008383,            0.008383
                  51,            0.043793,            0.063284,            0.011258,              0.8718,             0.77796,             0.85964,             0.55059,            0.036917,            0.042197,           0.0047905,             0.00835,             0.00835,             0.00835
                  52,            0.043347,            0.064545,            0.010449,             0.87765,             0.76184,             0.85876,             0.55361,            0.036384,             0.04147,           0.0046455,            0.008317,            0.008317,            0.008317
                  53,            0.042235,            0.064964,            0.010355,              0.8349,              0.7708,             0.84986,             0.53813,            0.037359,             0.04091,           0.0045201,            0.008284,            0.008284,            0.008284
                  54,            0.042719,            0.064436,            0.010185,             0.87047,             0.78426,             0.85588,              0.5443,            0.036653,            0.040843,           0.0046663,            0.008251,            0.008251,            0.008251
                  55,            0.042662,            0.065351,            0.010454,             0.84552,             0.79122,             0.86588,             0.55313,            0.036753,            0.040637,           0.0045056,            0.008218,            0.008218,            0.008218
                  56,            0.043641,            0.066454,            0.010387,             0.87924,             0.77432,             0.86511,             0.54955,            0.036695,            0.041026,           0.0045101,            0.008185,            0.008185,            0.008185
                  57,            0.043535,             0.06381,            0.010355,             0.85967,             0.79908,             0.86959,             0.54973,            0.036309,            0.040636,           0.0044233,            0.008152,            0.008152,            0.008152
                  58,            0.043317,            0.065695,            0.010233,             0.86359,             0.80133,             0.87307,             0.55356,            0.036159,            0.040047,           0.0043207,            0.008119,            0.008119,            0.008119
                  59,            0.041662,            0.063034,            0.010035,             0.88306,             0.79032,             0.86947,             0.56868,            0.035573,            0.039762,           0.0042541,            0.008086,            0.008086,            0.008086
                  60,            0.042937,            0.065617,           0.0099889,             0.89182,             0.78728,             0.86849,             0.54385,            0.037118,            0.040551,           0.0044614,            0.008053,            0.008053,            0.008053
                  61,            0.043014,            0.066148,           0.0099418,             0.88926,             0.78616,              0.8744,             0.56325,            0.035958,            0.040321,           0.0043443,             0.00802,             0.00802,             0.00802
                  62,            0.041923,            0.065263,           0.0096272,              0.8925,             0.77505,             0.87549,             0.56017,            0.035556,            0.039886,           0.0043058,            0.007987,            0.007987,            0.007987
                  63,             0.04114,            0.062895,           0.0093171,             0.85648,             0.78981,             0.86551,             0.55522,             0.03578,            0.039113,           0.0041849,            0.007954,            0.007954,            0.007954
                  64,            0.042821,            0.061327,           0.0099455,             0.85759,             0.79723,               0.878,              0.5628,            0.035768,            0.039332,           0.0043159,            0.007921,            0.007921,            0.007921
                  65,            0.041966,            0.060043,            0.010146,             0.87914,              0.7992,             0.87719,             0.56403,            0.035399,            0.039163,           0.0040936,            0.007888,            0.007888,            0.007888
                  66,             0.04161,            0.062474,           0.0092522,             0.85662,             0.78694,             0.86576,             0.54159,            0.036602,            0.040278,           0.0044012,            0.007855,            0.007855,            0.007855
                  67,            0.042085,            0.063575,           0.0094126,             0.87477,             0.78888,             0.87413,             0.56612,             0.03564,            0.039573,           0.0041994,            0.007822,            0.007822,            0.007822
                  68,            0.041894,            0.064765,           0.0090388,             0.87343,             0.82133,             0.88184,              0.5751,            0.034884,            0.038463,           0.0040691,            0.007789,            0.007789,            0.007789
                  69,            0.042239,            0.062645,           0.0096012,             0.89285,             0.79809,             0.88003,             0.57031,            0.035067,              0.0385,           0.0040804,            0.007756,            0.007756,            0.007756
                  70,            0.041186,            0.062324,           0.0094532,             0.89173,             0.78619,             0.88173,             0.57175,            0.035051,            0.039125,            0.003972,            0.007723,            0.007723,            0.007723
                  71,             0.04159,            0.063176,           0.0092379,             0.86236,             0.81796,             0.87809,              0.5691,            0.035079,            0.038454,           0.0040516,             0.00769,             0.00769,             0.00769
                  72,            0.041505,            0.060414,           0.0097279,             0.85918,             0.81829,             0.87685,             0.57474,            0.034745,            0.038016,           0.0039177,            0.007657,            0.007657,            0.007657
                  73,            0.041387,            0.060726,           0.0090198,             0.85234,             0.83014,             0.88364,             0.57916,            0.035143,            0.038588,           0.0039353,            0.007624,            0.007624,            0.007624
                  74,            0.041271,            0.061188,           0.0093068,             0.89359,             0.80436,             0.89561,             0.58442,            0.034623,            0.038243,            0.003792,            0.007591,            0.007591,            0.007591
                  75,            0.040386,            0.060239,           0.0088148,             0.89131,             0.80844,             0.89143,             0.57803,            0.034242,            0.038017,            0.003843,            0.007558,            0.007558,            0.007558
                  76,             0.04052,            0.062371,           0.0088948,             0.86457,             0.80958,             0.88604,             0.57597,            0.034184,            0.037671,           0.0038166,            0.007525,            0.007525,            0.007525
                  77,            0.041426,            0.062091,           0.0092256,             0.90156,             0.79226,             0.89227,             0.56734,            0.034713,            0.038301,           0.0037171,            0.007492,            0.007492,            0.007492
                  78,            0.041062,            0.058951,           0.0089106,             0.90204,             0.80266,             0.89614,             0.58268,            0.033961,            0.038391,           0.0036996,            0.007459,            0.007459,            0.007459
                  79,             0.03994,            0.060981,           0.0088597,             0.87274,             0.82885,             0.89743,             0.58856,            0.033992,            0.037344,           0.0036694,            0.007426,            0.007426,            0.007426
                  80,            0.039697,            0.057949,           0.0092005,             0.88364,             0.83018,             0.89724,             0.58599,             0.03407,            0.037171,           0.0036607,            0.007393,            0.007393,            0.007393
                  81,            0.039957,            0.059263,           0.0082223,             0.87647,             0.84025,             0.89974,              0.5973,            0.033925,            0.037523,           0.0036564,             0.00736,             0.00736,             0.00736
                  82,             0.04087,            0.060867,           0.0086605,             0.88159,             0.82961,             0.89367,             0.59914,              0.0339,            0.037257,           0.0036238,            0.007327,            0.007327,            0.007327
                  83,            0.040133,             0.05955,           0.0085005,             0.89975,             0.82269,             0.89433,             0.58844,             0.03431,            0.037409,           0.0036875,            0.007294,            0.007294,            0.007294
                  84,            0.039921,            0.058983,           0.0088858,             0.90109,             0.81129,             0.89436,              0.5969,            0.033598,            0.037137,           0.0037131,            0.007261,            0.007261,            0.007261
                  85,             0.04046,            0.062756,           0.0083665,             0.90217,             0.81825,             0.89807,             0.59496,            0.033356,            0.037354,           0.0035332,            0.007228,            0.007228,            0.007228
                  86,            0.039875,            0.063002,           0.0079948,             0.87933,             0.83138,               0.899,             0.59136,             0.03388,            0.037286,           0.0035367,            0.007195,            0.007195,            0.007195
                  87,            0.039835,            0.061558,            0.008226,              0.8917,             0.80998,             0.89901,              0.5934,            0.033681,            0.037071,           0.0036143,            0.007162,            0.007162,            0.007162
                  88,             0.04022,            0.059103,           0.0086863,             0.90931,             0.81951,             0.89976,             0.59894,             0.03347,            0.036715,           0.0035803,            0.007129,            0.007129,            0.007129
                  89,            0.039383,            0.059275,           0.0086517,             0.89969,             0.82333,             0.90223,             0.60842,            0.032988,            0.036489,           0.0035028,            0.007096,            0.007096,            0.007096
                  90,            0.039128,            0.058512,           0.0081448,             0.90332,             0.81107,             0.90239,             0.60781,             0.03283,            0.036589,           0.0034551,            0.007063,            0.007063,            0.007063
                  91,            0.038662,            0.058123,           0.0078093,             0.90302,             0.83731,             0.90991,              0.5979,            0.033035,              0.0363,           0.0034251,             0.00703,             0.00703,             0.00703
                  92,            0.039917,            0.059857,           0.0084871,             0.90296,             0.84001,             0.90927,             0.60849,            0.032835,            0.036395,           0.0033757,            0.006997,            0.006997,            0.006997
                  93,            0.039524,            0.060458,           0.0078402,             0.91189,             0.82994,              0.9137,             0.61071,            0.032859,            0.036561,           0.0033305,            0.006964,            0.006964,            0.006964
                  94,            0.039468,            0.059628,           0.0085227,             0.90853,             0.83712,             0.91085,             0.61131,            0.032384,            0.036211,           0.0034497,            0.006931,            0.006931,            0.006931
                  95,            0.038988,              0.0594,           0.0078676,             0.90745,             0.84092,             0.90627,             0.60529,            0.033108,            0.036613,           0.0033474,            0.006898,            0.006898,            0.006898
                  96,            0.039343,            0.061877,           0.0084285,             0.91824,             0.82545,             0.90388,             0.59857,            0.032663,            0.036439,           0.0033869,            0.006865,            0.006865,            0.006865
                  97,            0.039901,            0.060392,           0.0081515,             0.90037,              0.8323,             0.90572,             0.61783,            0.032484,            0.035699,           0.0033319,            0.006832,            0.006832,            0.006832
                  98,            0.038725,            0.056455,           0.0082783,             0.89956,             0.82601,             0.90595,             0.61651,            0.032333,            0.035871,           0.0034297,            0.006799,            0.006799,            0.006799
                  99,            0.038954,            0.061502,           0.0082799,             0.91109,             0.83465,             0.91076,             0.60459,            0.032219,            0.035499,           0.0034002,            0.006766,            0.006766,            0.006766
                 100,            0.039615,            0.057728,           0.0080087,             0.89844,             0.82988,             0.90757,             0.61962,            0.032013,            0.035664,           0.0032692,            0.006733,            0.006733,            0.006733
                 101,            0.038707,            0.060268,           0.0080626,             0.91231,             0.84954,             0.91242,             0.62569,            0.032101,            0.035774,           0.0032272,              0.0067,              0.0067,              0.0067
                 102,            0.038411,            0.061183,            0.007752,             0.88531,             0.86564,             0.91057,             0.62098,            0.032062,            0.036331,           0.0032776,            0.006667,            0.006667,            0.006667
                 103,            0.038233,            0.054072,           0.0076843,             0.89952,             0.85536,             0.91551,              0.6252,            0.032046,            0.035617,           0.0031825,            0.006634,            0.006634,            0.006634
                 104,            0.038552,            0.059097,           0.0082222,             0.90067,             0.84405,             0.90761,              0.6123,            0.032042,            0.035149,           0.0032442,            0.006601,            0.006601,            0.006601
                 105,            0.038065,            0.056851,           0.0077682,             0.89032,             0.85057,             0.91121,             0.62588,            0.031673,            0.035021,           0.0031814,            0.006568,            0.006568,            0.006568
                 106,             0.03828,            0.058033,           0.0081582,             0.88875,             0.86462,             0.91807,             0.63096,            0.031962,            0.035433,           0.0032724,            0.006535,            0.006535,            0.006535
                 107,            0.038034,            0.057743,           0.0077689,             0.90399,             0.84849,             0.91229,             0.63248,            0.031463,            0.035327,           0.0032068,            0.006502,            0.006502,            0.006502
                 108,            0.039143,             0.05568,           0.0076812,             0.89524,             0.85239,             0.91688,              0.6342,            0.031651,            0.034971,           0.0031672,            0.006469,            0.006469,            0.006469
                 109,            0.038468,            0.059499,           0.0075752,             0.92753,             0.84813,             0.92265,             0.63579,             0.03131,            0.034436,           0.0031814,            0.006436,            0.006436,            0.006436
                 110,            0.037659,            0.056624,           0.0072901,              0.8534,             0.88636,             0.91575,             0.62641,            0.031439,            0.034513,           0.0031803,            0.006403,            0.006403,            0.006403
                 111,            0.038495,            0.057769,           0.0080216,             0.88929,             0.85966,             0.91795,             0.62463,            0.031423,            0.034569,           0.0031631,             0.00637,             0.00637,             0.00637
                 112,            0.038209,            0.058321,           0.0079974,             0.90764,             0.86486,             0.92338,             0.64256,            0.031156,            0.034501,           0.0031324,            0.006337,            0.006337,            0.006337
                 113,            0.037957,            0.058499,           0.0078222,             0.89519,             0.85998,              0.9164,              0.6286,            0.031408,             0.03508,           0.0031832,            0.006304,            0.006304,            0.006304
                 114,            0.037953,            0.059651,           0.0076898,              0.8969,             0.85965,             0.92061,             0.62359,            0.031879,            0.035198,           0.0031802,            0.006271,            0.006271,            0.006271
                 115,            0.038233,            0.056628,           0.0078023,             0.91206,             0.86323,             0.92213,             0.62914,            0.031371,            0.034891,           0.0031471,            0.006238,            0.006238,            0.006238
                 116,            0.037302,            0.053984,           0.0076904,             0.92098,             0.86658,              0.9254,             0.63525,            0.030934,            0.034365,           0.0030826,            0.006205,            0.006205,            0.006205
                 117,            0.037484,            0.054856,           0.0073798,             0.92622,             0.86237,             0.93123,             0.63955,            0.030929,            0.034062,           0.0031507,            0.006172,            0.006172,            0.006172
                 118,            0.037882,            0.059156,           0.0077101,             0.92362,             0.85094,             0.92655,             0.63466,             0.03139,            0.034542,           0.0031122,            0.006139,            0.006139,            0.006139
                 119,            0.038841,            0.058204,            0.007591,             0.92321,             0.84481,             0.92295,              0.6461,            0.031069,             0.03411,           0.0031595,            0.006106,            0.006106,            0.006106
                 120,            0.037381,            0.053692,           0.0076395,             0.92352,             0.84415,             0.92185,             0.63983,            0.031017,            0.034376,           0.0031841,            0.006073,            0.006073,            0.006073
                 121,            0.037658,            0.056904,            0.007928,             0.90436,             0.86483,              0.9298,             0.65305,            0.030647,            0.034389,           0.0030943,             0.00604,             0.00604,             0.00604
                 122,            0.036611,            0.054727,           0.0076153,             0.90902,             0.86975,             0.92781,              0.6513,            0.030468,             0.03395,           0.0030613,            0.006007,            0.006007,            0.006007
                 123,            0.036621,            0.057502,           0.0070347,             0.92386,             0.86617,             0.92847,             0.64575,            0.030474,            0.033905,           0.0029621,            0.005974,            0.005974,            0.005974
                 124,            0.037974,            0.057654,           0.0073525,             0.91017,             0.87686,             0.92849,             0.64977,            0.030416,            0.034176,             0.00303,            0.005941,            0.005941,            0.005941
                 125,            0.037059,            0.055449,           0.0073821,             0.91386,             0.87108,             0.92693,              0.6462,              0.0302,            0.033556,           0.0029755,            0.005908,            0.005908,            0.005908
                 126,            0.037777,            0.056793,           0.0073131,             0.91601,             0.87028,             0.92928,             0.65151,            0.030088,            0.033754,           0.0029428,            0.005875,            0.005875,            0.005875
                 127,            0.036455,            0.057367,           0.0072024,             0.92701,             0.86478,             0.93071,             0.65185,             0.02999,            0.033586,           0.0029582,            0.005842,            0.005842,            0.005842
                 128,             0.03779,             0.05668,           0.0077708,             0.91107,             0.88046,             0.93447,             0.65537,            0.030095,            0.033696,           0.0030178,            0.005809,            0.005809,            0.005809
                 129,            0.037087,            0.056327,           0.0075456,             0.91612,             0.87078,             0.93067,             0.64852,             0.03032,            0.033855,           0.0030082,            0.005776,            0.005776,            0.005776
                 130,            0.037034,             0.05768,           0.0072403,             0.91713,             0.88647,             0.93516,             0.65958,            0.029909,            0.033537,           0.0029773,            0.005743,            0.005743,            0.005743
                 131,            0.036654,            0.055342,           0.0071491,             0.92183,             0.87316,             0.93357,             0.65639,            0.029981,             0.03336,           0.0029576,             0.00571,             0.00571,             0.00571
                 132,            0.036477,            0.054687,           0.0074519,              0.9225,             0.86674,             0.93216,             0.66149,            0.029809,            0.033253,           0.0029116,            0.005677,            0.005677,            0.005677
                 133,            0.036496,            0.055152,           0.0073342,             0.92741,             0.86652,             0.93137,             0.65918,            0.029818,            0.033269,           0.0028294,            0.005644,            0.005644,            0.005644
                 134,            0.036326,            0.056235,            0.007179,             0.92047,             0.87944,             0.93403,             0.65842,            0.030098,            0.033537,           0.0028074,            0.005611,            0.005611,            0.005611
                 135,            0.035851,            0.056281,           0.0068969,             0.93278,             0.87455,             0.93378,             0.65991,            0.029875,            0.032842,           0.0027822,            0.005578,            0.005578,            0.005578
                 136,            0.036532,            0.055069,           0.0068658,              0.9237,             0.87872,             0.93526,             0.65815,            0.029906,             0.03278,           0.0027689,            0.005545,            0.005545,            0.005545
                 137,            0.036375,            0.053864,           0.0070281,             0.92189,             0.87607,             0.94028,             0.65492,            0.029544,            0.032535,           0.0028505,            0.005512,            0.005512,            0.005512
                 138,            0.036026,            0.052635,           0.0070124,             0.93772,             0.87323,             0.93996,             0.67133,            0.029643,             0.03322,           0.0028249,            0.005479,            0.005479,            0.005479
                 139,            0.036321,              0.0537,           0.0070457,             0.89912,             0.89081,             0.93832,             0.65531,            0.030135,            0.033481,            0.002832,            0.005446,            0.005446,            0.005446
                 140,            0.035972,            0.053536,           0.0070868,             0.92914,             0.88354,             0.93616,             0.66263,            0.029583,            0.032743,           0.0027898,            0.005413,            0.005413,            0.005413
                 141,            0.036001,            0.055147,           0.0069648,             0.91886,             0.87771,             0.93718,             0.65397,            0.029843,            0.032912,           0.0028045,             0.00538,             0.00538,             0.00538
                 142,            0.035676,            0.054154,           0.0073609,             0.93701,             0.87494,             0.93745,             0.66472,            0.029514,            0.032408,           0.0028043,            0.005347,            0.005347,            0.005347
                 143,            0.035839,            0.054666,           0.0070897,              0.9289,             0.88625,             0.93942,             0.66403,            0.029583,            0.032388,           0.0028165,            0.005314,            0.005314,            0.005314
                 144,            0.035393,            0.053453,           0.0071161,             0.93509,             0.88448,             0.94191,             0.65811,            0.029252,            0.032716,           0.0027243,            0.005281,            0.005281,            0.005281
                 145,            0.035678,             0.05614,           0.0068634,             0.93866,             0.89181,             0.94246,             0.67415,             0.02926,            0.032244,           0.0026741,            0.005248,            0.005248,            0.005248
                 146,            0.036131,            0.052396,           0.0066365,             0.94029,             0.88721,             0.94349,             0.67125,            0.029091,            0.032421,           0.0027379,            0.005215,            0.005215,            0.005215
                 147,            0.035021,            0.055842,           0.0068726,             0.93986,             0.88574,             0.94392,             0.68229,            0.028757,            0.032086,           0.0026843,            0.005182,            0.005182,            0.005182
                 148,            0.035951,            0.051746,           0.0065172,             0.94239,             0.89321,             0.94492,             0.67506,            0.028746,            0.032085,           0.0027008,            0.005149,            0.005149,            0.005149
                 149,            0.034991,             0.05188,           0.0067439,             0.92455,              0.8973,             0.94255,             0.66768,            0.028968,            0.032265,           0.0027199,            0.005116,            0.005116,            0.005116
                 150,            0.035306,            0.051761,           0.0065802,             0.92139,              0.8934,             0.94215,             0.67155,            0.029103,            0.032341,            0.002726,            0.005083,            0.005083,            0.005083
                 151,            0.035472,            0.054507,           0.0066807,              0.9252,             0.88973,             0.94181,             0.66407,            0.029159,            0.031963,           0.0027076,             0.00505,             0.00505,             0.00505
                 152,            0.035792,            0.053055,           0.0071688,             0.94033,             0.89108,             0.94445,             0.67246,            0.028717,            0.031828,           0.0027363,            0.005017,            0.005017,            0.005017
                 153,            0.034726,            0.052878,           0.0065745,             0.92519,             0.89976,              0.9431,             0.68026,            0.028454,             0.03164,           0.0027167,            0.004984,            0.004984,            0.004984
                 154,            0.035993,            0.052626,           0.0070342,             0.92671,             0.88834,              0.9382,             0.67217,            0.028447,            0.031894,           0.0027384,            0.004951,            0.004951,            0.004951
                 155,            0.035299,            0.052911,           0.0069255,             0.91588,             0.89272,             0.94281,             0.66857,            0.028843,            0.031872,           0.0026888,            0.004918,            0.004918,            0.004918
                 156,            0.035846,             0.05368,           0.0065144,             0.91888,              0.8963,             0.94191,              0.6728,            0.028478,            0.031604,           0.0026687,            0.004885,            0.004885,            0.004885
                 157,            0.035376,            0.055514,           0.0068167,               0.922,             0.89023,              0.9423,             0.68001,            0.028292,            0.031427,           0.0026175,            0.004852,            0.004852,            0.004852
                 158,            0.035132,            0.052736,           0.0065452,             0.92258,             0.89666,             0.94093,             0.67439,            0.028544,            0.031681,            0.002655,            0.004819,            0.004819,            0.004819
                 159,             0.03497,            0.054948,           0.0064644,             0.93281,             0.90004,             0.94529,              0.6889,            0.027977,            0.031502,           0.0026359,            0.004786,            0.004786,            0.004786
                 160,            0.035289,            0.052835,           0.0065099,             0.94418,             0.89988,             0.94794,             0.68407,            0.028114,            0.031437,           0.0026473,            0.004753,            0.004753,            0.004753
                 161,            0.035164,            0.052147,           0.0062352,             0.92949,             0.89632,             0.94346,             0.68819,            0.027874,            0.031188,           0.0026688,             0.00472,             0.00472,             0.00472
                 162,            0.034919,             0.05305,           0.0070172,             0.94755,             0.88165,             0.94618,             0.69024,            0.028039,            0.031193,           0.0026585,            0.004687,            0.004687,            0.004687
                 163,             0.03456,            0.054165,           0.0069415,             0.94345,             0.89494,             0.94636,             0.69234,            0.027743,            0.031075,           0.0026076,            0.004654,            0.004654,            0.004654
