               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  51,            0.041086,            0.061976,           0.0098408,             0.82948,             0.81703,             0.88011,             0.58307,            0.036642,            0.033519,           0.0053941,             0.00835,             0.00835,             0.00835
                  52,            0.043379,            0.064441,           0.0098183,             0.85248,             0.82164,             0.90733,             0.57808,            0.036307,            0.033986,           0.0052915,            0.008317,            0.008317,            0.008317
                  53,            0.042011,            0.057023,            0.009386,             0.84243,             0.82589,              0.8977,             0.58381,            0.036548,             0.03333,           0.0051961,            0.008284,            0.008284,            0.008284
                  54,            0.041148,            0.059233,           0.0095101,             0.82611,             0.80828,              0.8722,             0.55679,            0.038035,            0.033727,            0.005106,            0.008251,            0.008251,            0.008251
                  55,            0.041713,            0.057135,           0.0099147,             0.85364,             0.83787,             0.89446,             0.59217,            0.036135,            0.033507,           0.0050244,            0.008218,            0.008218,            0.008218
                  56,            0.041223,            0.061407,           0.0099087,             0.83963,             0.84332,             0.89517,             0.58095,            0.038043,             0.03336,           0.0048809,            0.008185,            0.008185,            0.008185
                  57,             0.04052,            0.059063,           0.0095408,             0.87838,             0.82224,             0.90913,             0.59451,            0.035907,            0.032811,           0.0047433,            0.008152,            0.008152,            0.008152
                  58,            0.042253,              0.0577,            0.010715,             0.88504,             0.82304,             0.90628,             0.59524,            0.036242,            0.032444,           0.0046711,            0.008119,            0.008119,            0.008119
                  59,            0.041574,            0.054255,           0.0097537,             0.89978,             0.82496,             0.91569,             0.59338,             0.03601,            0.032459,           0.0045987,            0.008086,            0.008086,            0.008086
                  60,            0.042392,            0.060015,            0.010196,             0.89908,             0.83354,             0.91546,             0.62001,            0.034129,            0.031703,           0.0045429,            0.008053,            0.008053,            0.008053
                  61,             0.04045,            0.053461,           0.0095747,             0.87446,             0.82947,              0.8982,             0.60417,            0.035059,            0.031587,           0.0044609,             0.00802,             0.00802,             0.00802
                  62,            0.039475,            0.056362,           0.0092392,             0.87172,               0.845,             0.90881,             0.60984,            0.035148,            0.031571,            0.004391,            0.007987,            0.007987,            0.007987
                  63,            0.041421,            0.056465,           0.0090705,             0.86948,             0.84413,             0.91032,             0.61474,             0.03547,            0.031789,           0.0043825,            0.007954,            0.007954,            0.007954
                  64,             0.04061,            0.057253,            0.008993,             0.86904,             0.83099,             0.91164,             0.61007,            0.035216,            0.031691,           0.0043279,            0.007921,            0.007921,            0.007921
                  65,            0.039854,            0.057258,           0.0094252,             0.86451,             0.83642,              0.9135,             0.63227,            0.033777,            0.031315,           0.0043063,            0.007888,            0.007888,            0.007888
                  66,            0.040185,            0.051715,           0.0088247,              0.8787,             0.83796,              0.9111,             0.60088,            0.034989,            0.031352,           0.0042982,            0.007855,            0.007855,            0.007855
                  67,            0.039862,            0.054928,           0.0091347,             0.84797,             0.84143,             0.90983,             0.62767,            0.035011,            0.031482,           0.0043119,            0.007822,            0.007822,            0.007822
                  68,             0.04009,            0.052569,            0.008722,             0.85278,             0.86057,             0.91382,             0.61922,            0.035677,            0.031616,           0.0042431,            0.007789,            0.007789,            0.007789
                  69,            0.039523,            0.050439,           0.0083666,             0.85771,             0.86183,             0.92292,             0.63232,            0.034492,            0.031374,           0.0042243,            0.007756,            0.007756,            0.007756
                  70,             0.03954,            0.051219,           0.0095263,             0.90089,             0.81534,             0.92647,             0.63834,            0.033728,            0.031051,           0.0042013,            0.007723,            0.007723,            0.007723
                  71,            0.039243,            0.054587,           0.0091928,             0.85958,              0.8694,             0.94116,             0.63836,            0.032913,            0.031165,            0.004135,             0.00769,             0.00769,             0.00769
                  72,            0.038922,            0.056483,           0.0090971,             0.86954,             0.84563,             0.93491,             0.62727,            0.035158,            0.031454,           0.0040287,            0.007657,            0.007657,            0.007657
                  73,            0.040166,            0.053489,           0.0087053,             0.87498,              0.8444,             0.93557,             0.64176,            0.034497,            0.030936,           0.0040243,            0.007624,            0.007624,            0.007624
                  74,            0.040423,            0.053725,            0.008077,             0.85854,             0.86316,             0.93653,             0.63747,            0.034119,            0.030552,           0.0040215,            0.007591,            0.007591,            0.007591
                  75,            0.039564,            0.051185,            0.008488,             0.86866,             0.83793,             0.92747,             0.63497,             0.03322,            0.030862,           0.0040622,            0.007558,            0.007558,            0.007558
                  76,            0.039194,             0.05511,           0.0085997,             0.87323,             0.85958,              0.9395,             0.65616,            0.032917,            0.030609,           0.0040652,            0.007525,            0.007525,            0.007525
                  77,            0.038843,            0.051247,           0.0079844,             0.89376,             0.83743,             0.93645,             0.64466,            0.033617,            0.030873,           0.0039877,            0.007492,            0.007492,            0.007492
                  78,            0.039012,            0.050956,           0.0076459,             0.88038,             0.83996,             0.93717,             0.64045,            0.033297,            0.030821,           0.0039395,            0.007459,            0.007459,            0.007459
                  79,            0.038774,            0.054158,           0.0089458,             0.92171,             0.82977,             0.93801,             0.63734,            0.034036,            0.031125,           0.0038549,            0.007426,            0.007426,            0.007426
                  80,            0.039912,            0.052199,           0.0078574,             0.90108,             0.83632,             0.93309,             0.63985,            0.034112,            0.030628,           0.0038568,            0.007393,            0.007393,            0.007393
                  81,            0.038165,            0.049789,           0.0076156,             0.91127,              0.8387,             0.94264,             0.64612,            0.033426,            0.030556,           0.0037292,             0.00736,             0.00736,             0.00736
                  82,            0.039616,            0.055023,           0.0076057,              0.9302,             0.84622,             0.94368,             0.66987,            0.031573,             0.03027,           0.0036609,            0.007327,            0.007327,            0.007327
                  83,            0.036701,            0.048663,           0.0068085,             0.91679,             0.84063,              0.9343,             0.65185,            0.033631,            0.030668,           0.0036292,            0.007294,            0.007294,            0.007294
                  84,            0.037011,            0.055143,           0.0078398,             0.84556,             0.89745,              0.9383,             0.64137,            0.033717,             0.03058,           0.0035925,            0.007261,            0.007261,            0.007261
                  85,            0.038944,            0.048884,           0.0083634,             0.88696,             0.88686,             0.93719,              0.6665,            0.032161,            0.030105,            0.003608,            0.007228,            0.007228,            0.007228
                  86,            0.038196,            0.058045,           0.0080854,             0.85892,             0.89143,             0.93259,             0.63877,            0.034562,            0.030684,           0.0035931,            0.007195,            0.007195,            0.007195
                  87,             0.03797,            0.053689,           0.0078566,             0.84806,             0.89821,             0.93671,             0.67002,            0.033241,            0.030578,           0.0035831,            0.007162,            0.007162,            0.007162
                  88,            0.037402,            0.049264,           0.0081846,             0.86466,             0.88599,             0.93473,             0.65927,            0.032458,            0.030766,            0.003594,            0.007129,            0.007129,            0.007129
                  89,             0.03785,            0.054933,           0.0080553,             0.86881,             0.88309,             0.94512,             0.66002,            0.031485,            0.029842,           0.0035678,            0.007096,            0.007096,            0.007096
                  90,            0.037481,            0.050643,           0.0083133,             0.89217,             0.85946,             0.93897,             0.66938,            0.031937,            0.030218,           0.0035936,            0.007063,            0.007063,            0.007063
                  91,            0.037549,            0.052579,           0.0078071,             0.91559,             0.85562,             0.94342,             0.66718,            0.031763,            0.030116,           0.0035087,             0.00703,             0.00703,             0.00703
                  92,            0.038552,            0.054606,           0.0072291,             0.91996,             0.86299,             0.94937,              0.6763,             0.03173,            0.029866,           0.0034847,            0.006997,            0.006997,            0.006997
                  93,            0.036666,            0.047365,           0.0067839,             0.91874,             0.86588,             0.94223,             0.68883,            0.030461,            0.029411,           0.0034776,            0.006964,            0.006964,            0.006964
                  94,            0.036632,            0.051431,           0.0080118,             0.91459,             0.87557,             0.94508,             0.67106,            0.030556,            0.029536,           0.0034391,            0.006931,            0.006931,            0.006931
                  95,            0.036697,            0.052104,           0.0078494,             0.88019,             0.87018,             0.94028,             0.67001,            0.031563,            0.029469,           0.0033962,            0.006898,            0.006898,            0.006898
                  96,            0.036586,            0.049687,           0.0074549,             0.86574,             0.90591,             0.94126,             0.68142,            0.030538,            0.029317,           0.0033748,            0.006865,            0.006865,            0.006865
                  97,            0.036265,            0.055966,           0.0068749,             0.90691,             0.88632,             0.94176,             0.67625,            0.031921,            0.029289,           0.0033886,            0.006832,            0.006832,            0.006832
                  98,            0.038129,            0.049143,           0.0071174,              0.9087,             0.89478,             0.95372,             0.68804,            0.031132,            0.029621,           0.0034297,            0.006799,            0.006799,            0.006799
                  99,             0.03596,            0.045952,            0.006586,             0.89296,             0.90747,             0.95266,              0.6782,            0.030833,            0.029478,           0.0034013,            0.006766,            0.006766,            0.006766
                 100,              0.0369,             0.04739,           0.0076868,             0.92423,             0.87143,             0.94687,             0.66161,            0.032914,            0.030522,           0.0034319,            0.006733,            0.006733,            0.006733
                 101,            0.038151,            0.051917,           0.0071418,             0.90854,             0.86575,             0.94479,             0.66618,            0.031294,            0.029683,           0.0034266,              0.0067,              0.0067,              0.0067
                 102,            0.037587,            0.051123,           0.0070425,             0.91681,             0.87499,             0.95034,             0.67097,            0.031715,             0.02949,           0.0034053,            0.006667,            0.006667,            0.006667
